tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2008-404,Indian Wells Masters,Hard,96,M,20080313,93,103888,,,Mardy Fish,R,188.0,USA,26.2,103819,1.0,,Roger Federer,R,185.0,SUI,26.5,6-3 6-2,3,SF,64.0,7.0,1.0,50.0,17.0,15.0,22.0,9.0,1.0,1.0,2.0,0.0,53.0,28.0,16.0,14.0,8.0,4.0,7.0,98.0,445.0,1.0,6330.0
2008-416,Rome Masters,Clay,56,M,20080505,49,103285,,,Radek Stepanek,R,185.0,CZE,29.4,103819,1.0,,Roger Federer,R,185.0,SUI,26.7,7-6(4) 7-6(7),3,QF,115.0,8.0,4.0,94.0,61.0,45.0,15.0,12.0,3.0,5.0,7.0,1.0,76.0,48.0,41.0,13.0,12.0,1.0,3.0,27.0,1060.0,1.0,6775.0
2008-421,Canada Masters,Hard,56,M,20080721,25,104468,,,Gilles Simon,R,183.0,FRA,23.5,103819,1.0,,Roger Federer,R,185.0,SUI,26.9,2-6 7-5 6-4,3,R32,122.0,0.0,0.0,86.0,51.0,34.0,18.0,15.0,5.0,10.0,6.0,1.0,91.0,48.0,30.0,21.0,15.0,7.0,12.0,22.0,1205.0,1.0,6600.0
2008-495,Dubai,Hard,32,A,20080303,1,104918,,,Andy Murray,R,190.0,GBR,20.8,103819,1.0,,Roger Federer,R,185.0,SUI,26.5,6-7(6) 6-3 6-4,3,R32,115.0,10.0,3.0,96.0,53.0,48.0,25.0,16.0,0.0,0.0,6.0,2.0,88.0,58.0,44.0,18.0,15.0,2.0,4.0,11.0,1625.0,1.0,6330.0
2008-520,Roland Garros,Clay,128,G,20080525,127,104745,2.0,,Rafael Nadal,L,185.0,ESP,21.9,103819,1.0,,Roger Federer,R,185.0,SUI,26.7,6-1 6-3 6-0,5,F,108.0,0.0,0.0,67.0,50.0,35.0,11.0,11.0,3.0,4.0,2.0,0.0,77.0,53.0,26.0,5.0,11.0,9.0,17.0,2.0,5585.0,1.0,6675.0
2008-540,Wimbledon,Grass,128,G,20080623,127,104745,2.0,,Rafael Nadal,L,185.0,ESP,22.0,103819,1.0,,Roger Federer,R,185.0,SUI,26.8,6-4 6-4 6-7(5) 6-7(8) 9-7,5,F,288.0,6.0,3.0,218.0,160.0,111.0,34.0,30.0,12.0,13.0,25.0,2.0,195.0,127.0,92.0,39.0,30.0,9.0,13.0,2.0,5755.0,1.0,6900.0
2008-605,Masters Cup,Hard,8,F,20081109,10,104468,,,Gilles Simon,R,183.0,FRA,23.8,103819,,,Roger Federer,R,185.0,SUI,27.2,4-6 6-4 6-3,3,RR,128.0,7.0,3.0,101.0,55.0,38.0,27.0,15.0,8.0,10.0,3.0,2.0,91.0,47.0,35.0,21.0,14.0,9.0,12.0,9.0,1780.0,2.0,5205.0
2008-605,Masters Cup,Hard,8,F,20081109,14,104918,,,Andy Murray,R,190.0,GBR,21.4,103819,,,Roger Federer,R,185.0,SUI,27.2,4-6 7-6(3) 7-5,3,RR,181.0,7.0,3.0,112.0,63.0,44.0,21.0,17.0,8.0,14.0,11.0,3.0,131.0,68.0,40.0,31.0,17.0,12.0,18.0,4.0,3420.0,2.0,5205.0
2009-403,Miami Masters,Hard,96,M,20090325,94,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.8,103819,2.0,,Roger Federer,R,185.0,SUI,27.6,3-6 6-2 6-3,3,SF,106.0,4.0,4.0,73.0,51.0,35.0,12.0,13.0,2.0,6.0,4.0,4.0,80.0,48.0,28.0,13.0,13.0,4.0,10.0,3.0,8420.0,2.0,10910.0
2009-404,Indian Wells Masters,Hard,96,M,20090312,94,104918,4.0,,Andy Murray,R,190.0,GBR,21.8,103819,2.0,,Roger Federer,R,185.0,SUI,27.5,6-3 4-6 6-1,3,SF,108.0,6.0,3.0,82.0,49.0,35.0,19.0,13.0,8.0,10.0,3.0,0.0,74.0,42.0,27.0,15.0,13.0,1.0,6.0,4.0,7400.0,2.0,11000.0
2009-410,Monte Carlo Masters,Clay,56,M,20090412,48,104527,13.0,,Stan Wawrinka,R,183.0,SUI,24.0,103819,2.0,,Roger Federer,R,185.0,SUI,27.6,6-4 7-5,3,R16,110.0,0.0,1.0,77.0,48.0,33.0,17.0,11.0,3.0,4.0,2.0,1.0,85.0,44.0,29.0,21.0,11.0,11.0,14.0,16.0,2620.0,2.0,11020.0
2009-416,Rome Masters,Clay,56,M,20090427,54,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.9,103819,2.0,,Roger Federer,R,185.0,SUI,27.7,4-6 6-3 6-3,3,SF,131.0,3.0,6.0,100.0,50.0,32.0,28.0,14.0,8.0,11.0,6.0,3.0,81.0,40.0,29.0,17.0,14.0,3.0,8.0,3.0,9160.0,2.0,10060.0
2009-451,Doha,Hard,32,A,20090105,30,104918,3.0,,Andy Murray,R,190.0,GBR,21.6,103819,2.0,,Roger Federer,R,185.0,SUI,27.4,6-7(6) 6-2 6-2,3,SF,125.0,7.0,1.0,87.0,57.0,49.0,15.0,14.0,3.0,3.0,7.0,4.0,95.0,61.0,42.0,18.0,14.0,2.0,6.0,4.0,7050.0,2.0,10610.0
2009-580,Australian Open,Hard,128,G,20090119,127,104745,1.0,,Rafael Nadal,L,185.0,ESP,22.6,103819,2.0,,Roger Federer,R,185.0,SUI,27.4,7-5 3-6 7-6(3) 3-6 6-2,5,F,259.0,4.0,4.0,175.0,112.0,74.0,30.0,24.0,13.0,19.0,11.0,6.0,172.0,89.0,65.0,38.0,26.0,9.0,16.0,1.0,13160.0,2.0,10700.0
2009-605,Tour Finals,Hard,8,F,20091122,4,103786,,,Nikolay Davydenko,R,178.0,RUS,28.4,103819,,,Roger Federer,R,185.0,SUI,28.2,6-2 4-6 7-5,3,SF,116.0,4.0,1.0,90.0,49.0,34.0,27.0,15.0,4.0,6.0,8.0,3.0,77.0,50.0,41.0,11.0,15.0,1.0,5.0,7.0,3630.0,1.0,10150.0
2010-451,Doha,Hard,32,A,20100104,29,103786,3.0,,Nikolay Davydenko,R,178.0,RUS,28.5,103819,1.0,,Roger Federer,R,185.0,SUI,28.4,6-4 6-4,3,SF,81.0,2.0,2.0,61.0,48.0,35.0,7.0,10.0,2.0,3.0,2.0,3.0,62.0,34.0,23.0,14.0,10.0,7.0,10.0,6.0,4930.0,1.0,10550.0
2010-404,Indian Wells Masters,Hard,96,M,20100311,65,104571,27.0,,Marcos Baghdatis,R,183.0,CYP,24.7,103819,1.0,,Roger Federer,R,185.0,SUI,28.5,5-7 7-5 7-6(4),3,R32,142.0,3.0,2.0,111.0,65.0,48.0,30.0,18.0,6.0,8.0,8.0,1.0,105.0,63.0,54.0,21.0,18.0,2.0,4.0,33.0,1235.0,1.0,11350.0
2010-403,Miami Masters,Hard,96,M,20100324,81,104607,16.0,,Tomas Berdych,R,196.0,CZE,24.5,103819,1.0,,Roger Federer,R,185.0,SUI,28.6,6-4 6-7(3) 7-6(6),3,R16,172.0,6.0,3.0,135.0,76.0,51.0,32.0,17.0,8.0,10.0,5.0,2.0,103.0,57.0,42.0,25.0,17.0,1.0,4.0,20.0,1760.0,1.0,11035.0
2010-416,Rome Masters,Clay,56,M,20100425,25,105208,,,Ernests Gulbis,R,190.0,LAT,21.6,103819,1.0,,Roger Federer,R,185.0,SUI,28.7,2-6 6-1 7-5,3,R32,123.0,8.0,2.0,89.0,65.0,46.0,11.0,14.0,3.0,6.0,2.0,3.0,94.0,53.0,35.0,18.0,13.0,6.0,10.0,40.0,1009.0,1.0,10690.0
