tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2009-500,Halle,Grass,32,A,20090608,24,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.0,103722,,,Florent Serra,R,180.0,FRA,28.2,5-7 7-5 6-1,3,R16,125.0,14.0,1.0,87.0,46.0,36.0,24.0,15.0,11.0,13.0,7.0,3.0,107.0,67.0,43.0,20.0,16.0,6.0,11.0,4.0,8020.0,56.0,1056.0
2009-500,Halle,Grass,32,A,20090608,28,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.0,103781,7.0,,Jurgen Melzer,L,183.0,AUT,28.0,6-1 6-4,3,QF,67.0,6.0,1.0,49.0,37.0,30.0,5.0,9.0,1.0,2.0,5.0,3.0,62.0,29.0,18.0,12.0,8.0,3.0,7.0,4.0,8020.0,28.0,1675.0
2009-500,Halle,Grass,32,A,20090608,30,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.0,103694,,Q,Olivier Rochus,R,168.0,BEL,28.3,7-6(7) 6-4,3,SF,115.0,10.0,2.0,73.0,48.0,39.0,11.0,11.0,2.0,3.0,2.0,1.0,72.0,40.0,29.0,17.0,11.0,4.0,6.0,4.0,8020.0,136.0,563.0
2009-5014,Shanghai Masters,Hard,56,M,20091011,40,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.3,104926,,Q,Fabio Fognini,R,178.0,ITA,22.3,6-3 6-1,3,R32,70.0,3.0,1.0,50.0,29.0,24.0,10.0,8.0,3.0,4.0,2.0,2.0,50.0,39.0,21.0,2.0,8.0,2.0,7.0,4.0,7740.0,66.0,720.0
2009-5014,Shanghai Masters,Hard,56,M,20091011,48,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.3,102783,,Q,Rainer Schuettler,R,180.0,GER,33.4,6-4 6-2,3,R16,84.0,5.0,3.0,48.0,29.0,22.0,12.0,9.0,0.0,1.0,0.0,3.0,63.0,32.0,20.0,13.0,9.0,5.0,9.0,4.0,7740.0,99.0,545.0
2009-5014,Shanghai Masters,Hard,56,M,20091011,52,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.3,104468,8.0,,Gilles Simon,R,183.0,FRA,24.7,6-3 2-6 6-2,3,QF,144.0,1.0,5.0,84.0,52.0,32.0,14.0,13.0,4.0,9.0,4.0,1.0,97.0,51.0,31.0,19.0,12.0,8.0,14.0,4.0,7740.0,10.0,3285.0
2009-5053,Belgrade,Clay,28,A,20090504,21,104925,1.0,,Novak Djokovic,R,188.0,SRB,21.9,104678,5.0,,Viktor Troicki,R,193.0,SRB,23.2,6-3 6-2,3,QF,70.0,2.0,0.0,49.0,34.0,26.0,7.0,9.0,2.0,3.0,1.0,1.0,44.0,25.0,15.0,7.0,8.0,0.0,4.0,3.0,9670.0,38.0,1460.0
2009-5053,Belgrade,Clay,28,A,20090504,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,21.9,104312,4.0,,Andreas Seppi,R,190.0,ITA,25.1,4-6 6-1 6-2,3,SF,137.0,1.0,3.0,97.0,59.0,41.0,19.0,13.0,6.0,8.0,3.0,7.0,89.0,62.0,40.0,7.0,12.0,6.0,11.0,3.0,9670.0,36.0,1470.0
2009-5053,Belgrade,Clay,28,A,20090504,27,104925,1.0,,Novak Djokovic,R,188.0,SRB,21.9,103997,,LL,Lukasz Kubot,R,190.0,POL,26.9,6-3 7-6(0),3,F,110.0,6.0,2.0,69.0,46.0,32.0,14.0,11.0,6.0,9.0,2.0,1.0,61.0,40.0,26.0,7.0,10.0,3.0,7.0,3.0,9670.0,179.0,423.0
2009-520,Roland Garros,Clay,128,G,20090525,48,104925,4.0,,Novak Djokovic,R,188.0,SRB,22.0,102839,,,Nicolas Lapentti,R,188.0,ECU,32.7,6-3 3-1 RET,5,R128,78.0,1.0,0.0,42.0,28.0,23.0,9.0,7.0,0.0,0.0,0.0,1.0,58.0,38.0,23.0,8.0,6.0,5.0,7.0,4.0,8830.0,102.0,770.0
2009-520,Roland Garros,Clay,128,G,20090525,88,104925,4.0,,Novak Djokovic,R,188.0,SRB,22.0,104660,,Q,Sergiy Stakhovsky,R,193.0,UKR,23.3,6-3 6-4 6-1,5,R64,124.0,5.0,2.0,77.0,53.0,36.0,15.0,13.0,3.0,5.0,6.0,3.0,107.0,62.0,38.0,16.0,13.0,11.0,18.0,4.0,8830.0,110.0,732.0
2009-540,Wimbledon,Grass,128,G,20090622,88,104925,4.0,,Novak Djokovic,R,188.0,SRB,22.0,103752,,Q,Simon Greul,R,185.0,GER,28.1,7-5 6-1 6-4,5,R64,120.0,13.0,6.0,97.0,63.0,40.0,18.0,15.0,6.0,10.0,0.0,2.0,87.0,53.0,26.0,16.0,14.0,7.0,15.0,4.0,7860.0,106.0,692.0
2009-540,Wimbledon,Grass,128,G,20090622,108,104925,4.0,,Novak Djokovic,R,188.0,SRB,22.0,103888,28.0,,Mardy Fish,R,188.0,USA,27.5,6-4 6-4 6-4,5,R32,119.0,8.0,1.0,81.0,51.0,38.0,23.0,15.0,0.0,1.0,6.0,1.0,96.0,56.0,42.0,16.0,15.0,8.0,12.0,4.0,7860.0,25.0,1735.0
2009-540,Wimbledon,Grass,128,G,20090622,118,104925,4.0,,Novak Djokovic,R,188.0,SRB,22.0,104534,,,Dudi Sela,R,175.0,ISR,24.2,6-2 6-4 6-1,5,R16,90.0,11.0,4.0,72.0,46.0,37.0,12.0,13.0,4.0,6.0,1.0,2.0,71.0,46.0,26.0,10.0,12.0,7.0,14.0,4.0,7860.0,46.0,1162.0
2009-560,US Open,Hard,128,G,20090831,17,104925,4.0,,Novak Djokovic,R,188.0,SRB,22.2,103344,,,Ivan Ljubicic,R,193.0,CRO,30.4,6-3 6-1 6-3,5,R128,97.0,9.0,0.0,66.0,52.0,43.0,9.0,13.0,0.0,0.0,10.0,4.0,78.0,39.0,23.0,17.0,12.0,5.0,10.0,4.0,7660.0,51.0,976.0
2009-560,US Open,Hard,128,G,20090831,73,104925,4.0,,Novak Djokovic,R,188.0,SRB,22.2,104958,,Q,Carsten Ball,L,198.0,AUS,22.1,6-3 6-4 6-4,5,R64,109.0,3.0,0.0,75.0,46.0,35.0,23.0,15.0,1.0,2.0,8.0,7.0,93.0,53.0,37.0,18.0,14.0,14.0,18.0,4.0,7660.0,155.0,402.0
2009-560,US Open,Hard,128,G,20090831,101,104925,4.0,,Novak Djokovic,R,188.0,SRB,22.2,104070,,Q,Jesse Witten,R,178.0,USA,26.8,6-7(2) 6-3 7-6(2) 6-4,5,R32,208.0,8.0,8.0,136.0,83.0,58.0,24.0,21.0,5.0,11.0,5.0,11.0,142.0,66.0,39.0,40.0,22.0,9.0,18.0,4.0,7660.0,276.0,197.0
2009-560,US Open,Hard,128,G,20090831,122,104925,4.0,,Novak Djokovic,R,188.0,SRB,22.2,104269,10.0,,Fernando Verdasco,L,188.0,ESP,25.7,7-6(2) 1-6 7-5 6-2,5,QF,185.0,9.0,4.0,138.0,93.0,66.0,23.0,20.0,10.0,14.0,5.0,8.0,122.0,68.0,47.0,26.0,19.0,8.0,12.0,4.0,7660.0,10.0,3220.0
2009-580,Australian Open,Hard,128,G,20090119,48,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.6,103521,,Q,Andrea Stoppini,R,190.0,ITA,28.8,6-2 6-3 7-5,5,R128,115.0,8.0,1.0,74.0,51.0,34.0,14.0,14.0,3.0,6.0,6.0,6.0,110.0,59.0,33.0,21.0,15.0,11.0,19.0,3.0,10650.0,220.0,354.0
2009-580,Australian Open,Hard,128,G,20090119,88,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.6,104871,,,Jeremy Chardy,R,188.0,FRA,21.9,7-5 6-1 6-3,5,R64,102.0,7.0,1.0,75.0,54.0,41.0,14.0,14.0,1.0,2.0,3.0,0.0,75.0,52.0,30.0,11.0,14.0,0.0,6.0,3.0,10650.0,68.0,1163.0
2009-580,Australian Open,Hard,128,G,20090119,108,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.6,104025,,LL,Amer Delic,R,196.0,BIH,26.5,6-2 4-6 6-3 7-6(4),5,R32,183.0,11.0,4.0,131.0,84.0,67.0,24.0,20.0,8.0,9.0,16.0,6.0,131.0,77.0,59.0,24.0,19.0,5.0,8.0,3.0,10650.0,127.0,728.0
2009-580,Australian Open,Hard,128,G,20090119,118,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.6,104571,,,Marcos Baghdatis,R,183.0,CYP,23.5,6-1 7-6(1) 6-7(5) 6-2,5,R16,193.0,3.0,3.0,129.0,81.0,60.0,27.0,20.0,4.0,5.0,12.0,2.0,136.0,74.0,48.0,28.0,19.0,12.0,17.0,3.0,10650.0,97.0,950.0
2009-605,Tour Finals,Hard,8,F,20091122,13,104925,,,Novak Djokovic,R,188.0,SRB,22.5,103786,,,Nikolay Davydenko,R,178.0,RUS,28.4,3-6 6-4 7-5,3,RR,167.0,2.0,4.0,100.0,63.0,42.0,20.0,16.0,5.0,8.0,8.0,2.0,100.0,53.0,38.0,22.0,15.0,4.0,7.0,3.0,7910.0,7.0,3630.0
2009-747,Beijing,Hard,32,A,20091005,16,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.3,103812,,,Victor Hanescu,R,198.0,ROU,28.2,6-3 7-5,3,R32,89.0,10.0,3.0,62.0,42.0,29.0,10.0,11.0,4.0,7.0,0.0,6.0,58.0,33.0,20.0,8.0,10.0,4.0,9.0,4.0,7330.0,27.0,1286.0
2009-747,Beijing,Hard,32,A,20091005,24,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.3,104678,,,Viktor Troicki,R,193.0,SRB,23.6,6-3 6-0,3,R16,61.0,1.0,1.0,47.0,23.0,16.0,18.0,8.0,0.0,0.0,3.0,1.0,41.0,22.0,14.0,5.0,7.0,3.0,7.0,4.0,7330.0,28.0,1245.0
2009-747,Beijing,Hard,32,A,20091005,28,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.3,104269,5.0,,Fernando Verdasco,L,188.0,ESP,25.8,6-3 1-6 6-1,3,QF,105.0,3.0,5.0,80.0,51.0,33.0,14.0,12.0,4.0,7.0,6.0,3.0,85.0,56.0,35.0,12.0,11.0,7.0,11.0,4.0,7330.0,9.0,3460.0
2009-747,Beijing,Hard,32,A,20091005,30,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.3,104417,6.0,,Robin Soderling,R,193.0,SWE,25.1,6-3 6-3,3,SF,81.0,6.0,2.0,50.0,30.0,24.0,12.0,9.0,1.0,2.0,4.0,4.0,66.0,36.0,23.0,12.0,9.0,8.0,12.0,4.0,7330.0,11.0,3020.0
2009-747,Beijing,Hard,32,A,20091005,31,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.3,105227,8.0,,Marin Cilic,R,198.0,CRO,21.0,6-2 7-6(4),3,F,114.0,2.0,1.0,74.0,50.0,33.0,11.0,10.0,8.0,11.0,1.0,1.0,66.0,41.0,25.0,9.0,10.0,4.0,9.0,4.0,7330.0,15.0,2195.0
2010-580,Australian Open,Hard,128,G,20100118,73,104925,3.0,,Novak Djokovic,R,188.0,SRB,22.6,103843,,,Marco Chiudinelli,R,185.0,SUI,28.3,3-6 6-1 6-1 6-3,5,R64,178.0,12.0,9.0,125.0,79.0,59.0,15.0,16.0,14.0,17.0,3.0,3.0,102.0,57.0,33.0,19.0,16.0,10.0,18.0,3.0,8310.0,58.0,775.0
2010-580,Australian Open,Hard,128,G,20100118,101,104925,3.0,,Novak Djokovic,R,188.0,SRB,22.6,104797,,,Denis Istomin,R,188.0,UZB,23.3,6-1 6-1 6-2,5,R32,97.0,3.0,7.0,78.0,47.0,34.0,14.0,11.0,7.0,9.0,3.0,0.0,60.0,33.0,13.0,7.0,11.0,5.0,14.0,3.0,8310.0,103.0,515.0
2010-580,Australian Open,Hard,128,G,20100118,115,104925,3.0,,Novak Djokovic,R,188.0,SRB,22.6,103997,,,Lukasz Kubot,R,190.0,POL,27.6,6-1 6-2 7-5,5,R16,115.0,10.0,1.0,74.0,51.0,41.0,16.0,14.0,1.0,2.0,4.0,4.0,76.0,46.0,31.0,10.0,13.0,3.0,9.0,3.0,8310.0,86.0,573.0
2010-407,Rotterdam,Hard,32,A,20100208,17,104925,1.0,,Novak Djokovic,R,188.0,SRB,22.7,103843,,,Marco Chiudinelli,R,185.0,SUI,28.4,6-4 6-2,3,R16,91.0,2.0,3.0,46.0,28.0,24.0,12.0,9.0,0.0,0.0,4.0,0.0,82.0,46.0,28.0,16.0,9.0,11.0,14.0,2.0,8310.0,54.0,781.0
2010-407,Rotterdam,Hard,32,A,20100208,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,22.7,104252,,,Florian Mayer,R,190.0,GER,26.3,W/O,3,QF,,,,,,,,,,,,,,,,,,,,2.0,8310.0,63.0,739.0
2010-495,Dubai,Hard,32,A,20100222,16,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.7,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,26.7,6-4 6-4,3,R32,98.0,2.0,3.0,67.0,45.0,28.0,12.0,10.0,3.0,6.0,2.0,4.0,58.0,29.0,18.0,12.0,10.0,5.0,10.0,2.0,8310.0,47.0,894.0
2010-495,Dubai,Hard,32,A,20100222,24,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.7,104678,,,Viktor Troicki,R,193.0,SRB,24.0,3-6 6-4 6-2,3,R16,125.0,2.0,5.0,79.0,43.0,30.0,22.0,14.0,3.0,5.0,10.0,2.0,93.0,46.0,28.0,29.0,13.0,7.0,10.0,2.0,8310.0,35.0,1110.0
2010-495,Dubai,Hard,32,A,20100222,30,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.7,104571,,,Marcos Baghdatis,R,183.0,CYP,24.6,6-7(2) 6-3 6-4,3,SF,176.0,5.0,10.0,110.0,66.0,46.0,19.0,16.0,13.0,16.0,7.0,1.0,92.0,48.0,33.0,24.0,15.0,5.0,10.0,2.0,8310.0,37.0,1100.0
2010-495,Dubai,Hard,32,A,20100222,31,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.7,104022,7.0,,Mikhail Youzhny,R,183.0,RUS,27.6,7-5 5-7 6-3,3,F,202.0,5.0,12.0,107.0,56.0,40.0,21.0,17.0,6.0,12.0,1.0,2.0,108.0,72.0,39.0,17.0,16.0,4.0,11.0,2.0,8310.0,15.0,1975.0
2010-D014,Davis Cup WG R1: SRB vs USA,Clay,4,D,20100305,2,104925,,,Novak Djokovic,R,188.0,SRB,22.7,105023,,,Sam Querrey,R,198.0,USA,22.3,6-2 7-6(4) 2-6 6-3,5,RR,,,,,,,,,,,,,,,,,,,,2.0,8310.0,22.0,1625.0
2010-D014,Davis Cup WG R1: SRB vs USA,Clay,4,D,20100305,4,104925,,,Novak Djokovic,R,188.0,SRB,22.7,104545,,,John Isner,R,206.0,USA,24.8,7-5 3-6 6-3 6-7(6) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,2.0,8310.0,20.0,1720.0
2010-404,Indian Wells Masters,Hard,96,M,20100311,80,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.7,104259,25.0,,Philipp Kohlschreiber,R,178.0,GER,26.3,6-3 2-6 7-6(3),3,R32,156.0,2.0,5.0,108.0,60.0,40.0,24.0,15.0,9.0,14.0,4.0,3.0,85.0,45.0,31.0,19.0,14.0,0.0,4.0,2.0,8310.0,31.0,1275.0
2010-410,Monte Carlo Masters,Clay,56,M,20100411,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,22.8,103722,,,Florent Serra,R,180.0,FRA,29.1,6-2 6-3,3,R32,83.0,2.0,4.0,68.0,42.0,25.0,15.0,9.0,7.0,9.0,2.0,5.0,61.0,31.0,17.0,10.0,8.0,6.0,11.0,2.0,7630.0,67.0,710.0
2010-410,Monte Carlo Masters,Clay,56,M,20100411,41,104925,1.0,,Novak Djokovic,R,188.0,SRB,22.8,104527,13.0,,Stan Wawrinka,R,183.0,SUI,25.0,6-4 6-4,3,R16,101.0,2.0,1.0,61.0,43.0,28.0,10.0,10.0,3.0,5.0,4.0,1.0,66.0,39.0,23.0,14.0,10.0,6.0,10.0,2.0,7630.0,20.0,1780.0
2010-410,Monte Carlo Masters,Clay,56,M,20100411,49,104925,1.0,,Novak Djokovic,R,188.0,SRB,22.8,103900,,,David Nalbandian,R,180.0,ARG,28.2,6-2 6-3,3,QF,80.0,2.0,0.0,50.0,29.0,20.0,13.0,8.0,2.0,3.0,2.0,3.0,52.0,28.0,13.0,9.0,9.0,3.0,8.0,2.0,7630.0,151.0,335.0
2010-416,Rome Masters,Clay,56,M,20100425,40,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.9,104871,,,Jeremy Chardy,R,188.0,FRA,23.2,6-1 6-1,3,R32,60.0,1.0,2.0,39.0,27.0,22.0,7.0,7.0,0.0,0.0,5.0,2.0,52.0,29.0,19.0,4.0,7.0,2.0,7.0,2.0,7390.0,46.0,920.0
2010-416,Rome Masters,Clay,56,M,20100425,48,104925,2.0,,Novak Djokovic,R,188.0,SRB,22.9,105064,,,Thomaz Bellucci,L,188.0,BRA,22.3,6-4 6-4,3,R16,87.0,1.0,3.0,49.0,28.0,22.0,12.0,10.0,1.0,3.0,5.0,6.0,61.0,41.0,24.0,7.0,10.0,5.0,9.0,2.0,7390.0,28.0,1402.0
2010-520,Roland Garros,Clay,128,G,20100524,48,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.0,105095,,,Evgeny Korolev,R,185.0,KAZ,22.2,6-1 3-6 6-1 6-3,5,R128,128.0,7.0,4.0,97.0,61.0,48.0,17.0,16.0,4.0,6.0,4.0,4.0,93.0,46.0,29.0,21.0,16.0,5.0,12.0,3.0,6405.0,73.0,655.0
2010-520,Roland Garros,Clay,128,G,20100524,88,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.0,105453,,,Kei Nishikori,R,178.0,JPN,20.3,6-1 6-4 6-4,5,R64,160.0,3.0,9.0,117.0,74.0,53.0,15.0,14.0,7.0,9.0,1.0,1.0,95.0,57.0,32.0,17.0,13.0,8.0,14.0,3.0,6405.0,246.0,190.0
2010-520,Roland Garros,Clay,128,G,20100524,118,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.0,104068,,,Robby Ginepri,R,183.0,USA,27.6,6-4 2-6 6-1 6-2,5,R16,137.0,2.0,2.0,109.0,76.0,52.0,18.0,17.0,6.0,8.0,3.0,0.0,87.0,64.0,44.0,10.0,16.0,4.0,9.0,3.0,6405.0,98.0,538.0
2010-311,Queen's Club,Grass,56,A,20100607,40,104925,2.0,,Novak Djokovic,R,188.0,SRB,23.0,103893,,,Paolo Lorenzi,R,183.0,ITA,28.4,6-3 6-3,3,R32,72.0,3.0,2.0,64.0,40.0,31.0,12.0,9.0,6.0,6.0,4.0,0.0,52.0,31.0,21.0,11.0,9.0,3.0,6.0,3.0,6675.0,96.0,560.0
2010-540,Wimbledon,Grass,128,G,20100621,17,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.0,103694,,,Olivier Rochus,R,168.0,BEL,29.4,4-6 6-2 3-6 6-4 6-2,5,R128,231.0,17.0,12.0,137.0,79.0,54.0,29.0,23.0,10.0,17.0,1.0,4.0,174.0,110.0,63.0,27.0,22.0,11.0,20.0,3.0,6545.0,68.0,730.0
2010-540,Wimbledon,Grass,128,G,20100621,73,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.0,103758,,Q,Taylor Dent,R,188.0,USA,29.1,7-6(5) 6-1 6-4,5,R64,117.0,9.0,1.0,89.0,58.0,47.0,21.0,15.0,1.0,1.0,12.0,11.0,105.0,51.0,43.0,19.0,14.0,3.0,6.0,3.0,6545.0,97.0,551.0
2010-540,Wimbledon,Grass,128,G,20100621,101,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.0,103656,28.0,,Albert Montanes,R,175.0,ESP,29.5,6-1 6-4 6-4,5,R32,101.0,11.0,5.0,75.0,50.0,41.0,16.0,14.0,0.0,0.0,5.0,2.0,93.0,61.0,41.0,13.0,13.0,5.0,9.0,3.0,6545.0,31.0,1405.0
2010-540,Wimbledon,Grass,128,G,20100621,122,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.0,104229,,,Yen Hsun Lu,R,180.0,TPE,26.8,6-3 6-2 6-2,5,QF,111.0,4.0,3.0,65.0,41.0,35.0,18.0,13.0,0.0,0.0,4.0,2.0,87.0,54.0,35.0,11.0,12.0,10.0,15.0,3.0,6545.0,82.0,626.0
2010-D041,Davis Cup WG QF: CRO vs SRB,Hard,4,D,20100709,1,104925,,,Novak Djokovic,R,188.0,SRB,23.1,103344,,,Ivan Ljubicic,R,193.0,CRO,31.2,7-6(3) 6-4 6-1,5,RR,,,,,,,,,,,,,,,,,,,,2.0,6905.0,16.0,2200.0
2010-421,Canada Masters,Hard,56,M,20100809,48,104925,2.0,,Novak Djokovic,R,188.0,SRB,23.2,103812,,,Victor Hanescu,R,198.0,ROU,29.0,6-3 6-4,3,R16,80.0,2.0,1.0,60.0,41.0,29.0,12.0,10.0,1.0,2.0,1.0,2.0,60.0,36.0,25.0,8.0,9.0,3.0,6.0,2.0,6905.0,54.0,870.0
2010-422,Cincinnati Masters,Hard,56,M,20100815,40,104925,2.0,,Novak Djokovic,R,188.0,SRB,23.2,104678,,,Viktor Troicki,R,193.0,SRB,24.5,6-3 7-5,3,R32,101.0,3.0,6.0,80.0,51.0,37.0,14.0,11.0,5.0,7.0,5.0,5.0,64.0,34.0,24.0,11.0,10.0,0.0,4.0,3.0,7085.0,47.0,945.0
2010-422,Cincinnati Masters,Hard,56,M,20100815,48,104925,2.0,,Novak Djokovic,R,188.0,SRB,23.2,103900,,,David Nalbandian,R,180.0,ARG,28.6,6-1 7-6(7),3,R16,97.0,2.0,3.0,69.0,46.0,33.0,9.0,10.0,5.0,8.0,3.0,5.0,62.0,43.0,25.0,6.0,9.0,1.0,6.0,3.0,7085.0,37.0,1145.0
2010-560,US Open,Hard,128,G,20100830,48,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.2,104678,,,Viktor Troicki,R,193.0,SRB,24.5,6-3 3-6 2-6 7-5 6-3,5,R128,220.0,3.0,4.0,161.0,105.0,70.0,28.0,24.0,9.0,14.0,23.0,6.0,156.0,108.0,75.0,20.0,23.0,9.0,14.0,3.0,6665.0,47.0,980.0
2010-560,US Open,Hard,128,G,20100830,88,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.2,104332,,,Philipp Petzschner,R,185.0,GER,26.4,7-5 6-3 7-6(6),5,R64,143.0,4.0,8.0,101.0,70.0,53.0,19.0,17.0,4.0,5.0,6.0,3.0,111.0,66.0,45.0,23.0,16.0,8.0,12.0,3.0,6665.0,52.0,910.0
2010-560,US Open,Hard,128,G,20100830,108,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.2,103484,,WC,James Blake,R,185.0,USA,30.6,6-1 7-6(4) 6-3,5,R32,104.0,4.0,1.0,94.0,74.0,51.0,14.0,15.0,3.0,4.0,1.0,5.0,77.0,52.0,33.0,14.0,13.0,2.0,6.0,3.0,6665.0,108.0,495.0
2010-560,US Open,Hard,128,G,20100830,126,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.2,103819,2.0,,Roger Federer,R,185.0,SUI,29.0,5-7 6-1 5-7 6-2 7-5,5,SF,224.0,4.0,3.0,151.0,94.0,64.0,36.0,26.0,4.0,7.0,12.0,5.0,160.0,84.0,62.0,35.0,25.0,6.0,12.0,3.0,6665.0,2.0,7215.0
2010-D044,Davis Cup WG SF: SRB vs CZE,Hard,4,D,20100917,4,104925,,,Novak Djokovic,R,188.0,SRB,23.3,104607,,,Tomas Berdych,R,196.0,CZE,24.9,4-6 6-3 6-2 6-4,5,RR,,,,,,,,,,,,,,,,,,,,2.0,7145.0,7.0,3780.0
2010-747,Beijing,Hard,32,A,20101004,1,104925,1.0,,Novak Djokovic,R,188.0,SRB,23.3,105001,,WC,Mao Xin Gong,R,178.0,CHN,23.1,6-1 6-3,3,R32,71.0,3.0,1.0,41.0,23.0,20.0,12.0,8.0,0.0,0.0,1.0,2.0,66.0,38.0,17.0,15.0,8.0,7.0,11.0,2.0,7145.0,356.0,111.0
2010-747,Beijing,Hard,32,A,20101004,17,104925,1.0,,Novak Djokovic,R,188.0,SRB,23.3,103888,,,Mardy Fish,R,188.0,USA,28.8,W/O,3,R16,,,,,,,,,,,,,,,,,,,,2.0,7145.0,19.0,1946.0
2010-747,Beijing,Hard,32,A,20101004,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,23.3,104468,,,Gilles Simon,R,183.0,FRA,25.7,6-3 6-2,3,QF,85.0,4.0,0.0,68.0,50.0,36.0,12.0,9.0,7.0,7.0,2.0,0.0,46.0,31.0,20.0,7.0,8.0,4.0,7.0,2.0,7145.0,43.0,1055.0
2010-747,Beijing,Hard,32,A,20101004,29,104925,1.0,,Novak Djokovic,R,188.0,SRB,23.3,104545,,WC,John Isner,R,206.0,USA,25.4,7-6(1) 6-2,3,SF,87.0,5.0,0.0,53.0,30.0,24.0,17.0,10.0,1.0,2.0,7.0,3.0,79.0,51.0,35.0,9.0,10.0,9.0,12.0,2.0,7145.0,22.0,1715.0
2010-328,Basel,Hard,32,A,20101101,16,104925,2.0,,Novak Djokovic,R,188.0,SRB,23.4,105208,,,Ernests Gulbis,R,190.0,LAT,22.1,6-4 6-2,3,R32,72.0,5.0,1.0,52.0,35.0,25.0,12.0,9.0,1.0,2.0,5.0,2.0,57.0,36.0,24.0,6.0,9.0,3.0,7.0,3.0,7145.0,26.0,1415.0
2010-328,Basel,Hard,32,A,20101101,24,104925,2.0,,Novak Djokovic,R,188.0,SRB,23.4,103813,,Q,Jarkko Nieminen,L,185.0,FIN,29.2,6-4 7-6(6),3,R16,118.0,7.0,1.0,78.0,45.0,37.0,16.0,11.0,4.0,4.0,2.0,0.0,84.0,61.0,38.0,14.0,11.0,1.0,2.0,3.0,7145.0,41.0,1070.0
2010-328,Basel,Hard,32,A,20101101,28,104925,2.0,,Novak Djokovic,R,188.0,SRB,23.4,104898,,Q,Robin Haase,R,190.0,NED,23.5,6-2 6-3,3,QF,79.0,5.0,1.0,53.0,33.0,25.0,13.0,9.0,4.0,5.0,2.0,3.0,65.0,31.0,20.0,13.0,8.0,8.0,12.0,3.0,7145.0,66.0,743.0
2010-328,Basel,Hard,32,A,20101101,30,104925,2.0,,Novak Djokovic,R,188.0,SRB,23.4,104678,,,Viktor Troicki,R,193.0,SRB,24.7,7-6(4) 6-4,3,SF,98.0,3.0,2.0,68.0,37.0,28.0,19.0,11.0,2.0,3.0,8.0,1.0,67.0,40.0,32.0,13.0,11.0,3.0,5.0,3.0,7145.0,32.0,1225.0
2010-352,Paris Masters,Hard,48,M,20101107,32,104925,2.0,,Novak Djokovic,R,188.0,SRB,23.4,104338,,,Juan Monaco,R,185.0,ARG,26.6,6-4 6-3,3,R32,84.0,8.0,2.0,67.0,37.0,27.0,17.0,10.0,7.0,8.0,1.0,3.0,46.0,33.0,21.0,7.0,9.0,1.0,4.0,3.0,6945.0,24.0,1480.0
