tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2017-M004,Acapulco,Hard,32,A,20170227,297,106401,6.0,,Nick Kyrgios,R,193.0,AUS,21.8,104925,1.0,,Novak Djokovic,R,188.0,SRB,29.7,7-6(9) 7-5,3,QF,107.0,25.0,1.0,73.0,53.0,43.0,15.0,12.0,1.0,1.0,2.0,2.0,70.0,46.0,35.0,17.0,12.0,0.0,1.0,17.0,2075.0,2.0,9735.0
2017-M006,Indian Wells Masters,Hard,128,M,20170306,286,106401,15.0,,Nick Kyrgios,R,193.0,AUS,21.8,104925,2.0,,Novak Djokovic,R,188.0,SRB,29.7,6-4 7-6(3),3,R16,111.0,14.0,4.0,69.0,42.0,36.0,14.0,11.0,0.0,0.0,3.0,0.0,82.0,50.0,35.0,18.0,11.0,4.0,5.0,16.0,2255.0,2.0,9825.0
2017-0410,Monte Carlo Masters,Clay,64,M,20170417,294,105676,10.0,,David Goffin,R,180.0,BEL,26.3,104925,2.0,,Novak Djokovic,R,188.0,SRB,29.9,6-2 3-6 7-5,3,QF,157.0,3.0,2.0,100.0,53.0,32.0,28.0,14.0,7.0,9.0,4.0,4.0,110.0,71.0,47.0,18.0,15.0,13.0,17.0,13.0,2705.0,2.0,7905.0
2017-M009,Rome Masters,Clay,64,M,20170515,300,100644,16.0,,Alexander Zverev,R,198.0,GER,20.0,104925,2.0,,Novak Djokovic,R,188.0,SRB,29.9,6-4 6-3,3,F,81.0,7.0,2.0,45.0,32.0,27.0,9.0,9.0,0.0,0.0,1.0,3.0,67.0,43.0,30.0,9.0,10.0,2.0,5.0,17.0,2300.0,2.0,6845.0
2017-520,Roland Garros,Clay,128,G,20170529,223,106233,6.0,,Dominic Thiem,R,185.0,AUT,23.7,104925,2.0,,Novak Djokovic,R,188.0,SRB,30.0,7-6(5) 6-3 6-0,5,QF,135.0,2.0,3.0,82.0,50.0,37.0,17.0,14.0,4.0,6.0,2.0,3.0,104.0,67.0,38.0,15.0,13.0,9.0,15.0,7.0,4145.0,2.0,7445.0
2018-580,Australian Open,Hard,128,G,20180115,406,111202,,,Hyeon Chung,R,188.0,KOR,21.6,104925,14.0,,Novak Djokovic,R,188.0,SRB,30.6,7-6(4) 7-5 7-6(3),5,R16,201.0,1.0,2.0,136.0,91.0,59.0,21.0,18.0,14.0,19.0,2.0,9.0,130.0,81.0,53.0,19.0,18.0,4.0,10.0,58.0,857.0,14.0,2335.0
2018-M006,Indian Wells Masters,Hard,128,M,20180305,242,106121,,Q,Taro Daniel,R,191.0,JPN,25.1,104925,10.0,,Novak Djokovic,R,188.0,SRB,30.7,7-6(3) 4-6 6-1,3,R64,150.0,1.0,8.0,107.0,52.0,37.0,28.0,15.0,5.0,7.0,4.0,4.0,94.0,60.0,39.0,18.0,14.0,8.0,11.0,109.0,539.0,13.0,2380.0
2018-M007,Miami Masters,Hard,128,M,20180319,250,105332,,,Benoit Paire,R,196.0,FRA,28.8,104925,9.0,,Novak Djokovic,R,188.0,SRB,30.8,6-3 6-4,3,R64,67.0,9.0,2.0,48.0,32.0,24.0,10.0,9.0,0.0,1.0,2.0,3.0,55.0,34.0,18.0,13.0,10.0,4.0,8.0,47.0,1075.0,12.0,2300.0
2018-0410,Monte Carlo Masters,Clay,64,M,20180416,292,106233,5.0,,Dominic Thiem,R,185.0,AUT,24.6,104925,9.0,,Novak Djokovic,R,188.0,SRB,30.9,6-7(2) 6-2 6-3,3,R16,149.0,9.0,5.0,95.0,51.0,38.0,23.0,14.0,2.0,3.0,3.0,2.0,114.0,72.0,46.0,20.0,15.0,5.0,10.0,7.0,3665.0,13.0,2310.0
2018-0425,Barcelona,Clay,64,A,20180423,282,105373,,Q,Martin Klizan,L,190.0,SVK,28.7,104925,6.0,,Novak Djokovic,R,188.0,SRB,30.9,6-2 1-6 6-3,3,R32,99.0,4.0,4.0,67.0,42.0,28.0,15.0,12.0,2.0,4.0,5.0,2.0,61.0,48.0,34.0,7.0,12.0,0.0,3.0,140.0,396.0,12.0,2220.0
2018-M021,Madrid Masters,Clay,64,M,20180507,276,106378,,,Kyle Edmund,R,188.0,GBR,23.3,104925,10.0,,Novak Djokovic,R,188.0,SRB,30.9,6-3 2-6 6-3,3,R32,102.0,5.0,2.0,71.0,45.0,31.0,14.0,13.0,4.0,7.0,2.0,2.0,67.0,48.0,33.0,9.0,13.0,1.0,5.0,22.0,1757.0,12.0,2220.0
2018-520,Roland Garros,Clay,128,G,20180528,222,106065,,,Marco Cecchinato,R,185.0,ITA,25.6,104925,20.0,,Novak Djokovic,R,188.0,SRB,31.0,6-3 7-6(4) 1-6 7-6(11),5,QF,206.0,6.0,5.0,157.0,117.0,73.0,19.0,20.0,11.0,17.0,5.0,2.0,127.0,87.0,57.0,22.0,20.0,6.0,10.0,72.0,806.0,22.0,1665.0
2018-0311,Queen's Club,Grass,32,A,20180618,300,105227,1.0,,Marin Cilic,R,198.0,CRO,29.7,104925,,WC,Novak Djokovic,R,188.0,SRB,31.0,5-7 7-6(4) 6-3,3,F,177.0,18.0,6.0,113.0,54.0,46.0,34.0,17.0,5.0,6.0,12.0,5.0,109.0,81.0,62.0,14.0,16.0,7.0,8.0,6.0,4860.0,22.0,1665.0
2018-0421,Canada Masters,Hard,64,M,20180806,287,126774,,,Stefanos Tsitsipas,R,193.0,GRE,19.9,104925,9.0,,Novak Djokovic,R,188.0,SRB,31.2,6-3 6-7(5) 6-3,3,R16,137.0,11.0,2.0,92.0,55.0,46.0,25.0,16.0,2.0,2.0,11.0,4.0,97.0,56.0,41.0,25.0,14.0,8.0,10.0,27.0,1534.0,10.0,3355.0
2018-0352,Paris Masters,Hard,64,M,20181029,300,111575,,,Karen Khachanov,R,198.0,RUS,22.4,104925,2.0,,Novak Djokovic,R,188.0,SRB,31.4,7-5 6-4,3,F,97.0,9.0,2.0,66.0,50.0,38.0,8.0,11.0,4.0,5.0,5.0,1.0,71.0,43.0,30.0,14.0,11.0,5.0,8.0,18.0,1845.0,2.0,7445.0
2018-0605,Tour Finals,Hard,8,F,20181112,300,100644,3.0,,Alexander Zverev,R,198.0,GER,21.5,104925,1.0,,Novak Djokovic,R,188.0,SRB,31.4,6-4 6-3,3,F,80.0,10.0,3.0,46.0,33.0,26.0,7.0,9.0,0.0,1.0,1.0,1.0,57.0,34.0,25.0,8.0,10.0,2.0,6.0,5.0,5085.0,1.0,8045.0
2018-9210,Laver Cup,Hard,8,A,20180921,107,104731,,,Kevin Anderson,R,203.0,RSA,32.3,104925,,,Novak Djokovic,R,188.0,SRB,31.3,7-6(5) 5-7 [10-6],3,RR,,,,,,,,,,,,,,,,,,,,9.0,3595.0,3.0,6445.0
2019-M006,Indian Wells Masters,Hard,128,M,20190304,285,104259,,,Philipp Kohlschreiber,R,178.0,GER,35.3,104925,1.0,,Novak Djokovic,R,188.0,SRB,31.7,6-4 6-4,3,R32,98.0,3.0,1.0,67.0,48.0,33.0,10.0,10.0,4.0,5.0,2.0,3.0,56.0,37.0,25.0,8.0,10.0,1.0,4.0,39.0,1160.0,1.0,10955.0
2019-M007,Miami Masters,Hard,128,M,20190318,293,105138,22.0,,Roberto Bautista Agut,R,183.0,ESP,30.9,104925,1.0,,Novak Djokovic,R,188.0,SRB,31.8,1-6 7-5 6-3,3,R16,149.0,1.0,3.0,94.0,55.0,39.0,15.0,14.0,9.0,13.0,5.0,4.0,87.0,50.0,32.0,18.0,14.0,3.0,7.0,25.0,1510.0,1.0,10990.0
2019-M024,Cincinnati Masters,Hard,64,M,20190812,299,106421,9.0,,Daniil Medvedev,R,198.0,RUS,23.4,104925,1.0,,Novak Djokovic,R,188.0,SRB,32.2,3-6 6-3 6-3,3,SF,102.0,16.0,4.0,81.0,55.0,43.0,11.0,13.0,1.0,2.0,6.0,1.0,69.0,50.0,36.0,12.0,14.0,0.0,3.0,8.0,3230.0,1.0,12325.0
2019-5014,Shanghai Masters,Hard,64,M,20191007,297,126774,6.0,,Stefanos Tsitsipas,R,193.0,GRE,21.1,104925,1.0,,Novak Djokovic,R,188.0,SRB,32.3,3-6 7-5 6-3,3,QF,122.0,11.0,3.0,82.0,59.0,49.0,11.0,15.0,0.0,1.0,8.0,2.0,86.0,64.0,45.0,16.0,15.0,5.0,7.0,7.0,3630.0,1.0,10365.0
2019-0605,Tour Finals,Hard,8,F,20191111,291,103819,3.0,,Roger Federer,R,185.0,SUI,38.2,104925,2.0,,Novak Djokovic,R,188.0,SRB,32.4,6-4 6-3,3,RR,73.0,12.0,2.0,49.0,36.0,29.0,9.0,9.0,1.0,1.0,2.0,3.0,62.0,46.0,26.0,7.0,10.0,4.0,7.0,3.0,6190.0,2.0,8945.0
2020-560,Us Open,Hard,128,G,20200831,212,105807,20.0,,Pablo Carreno Busta,R,188.0,ESP,29.1,104925,1.0,,Novak Djokovic,R,188.0,SRB,33.2,6-5 DEF,5,R16,60.0,3.0,0.0,36.0,24.0,18.0,6.0,5.0,4.0,4.0,9.0,0.0,28.0,20.0,16.0,5.0,6.0,1.0,2.0,27.0,1500.0,1.0,10860.0
2020-0337,Vienna,Hard,32,A,20201026,297,132283,,LL,Lorenzo Sonego,R,191.0,ITA,25.4,104925,1.0,,Novak Djokovic,R,188.0,SRB,33.4,6-2 6-1,3,QF,68.0,8.0,0.0,52.0,35.0,28.0,7.0,7.0,6.0,6.0,3.0,3.0,51.0,28.0,17.0,7.0,8.0,1.0,6.0,42.0,1253.0,1.0,11740.0
2021-0096,Tokyo Olympics,Hard,64,A,20210724,298,100644,4.0,,Alexander Zverev,R,198.0,GER,24.2,104925,1.0,,Novak Djokovic,R,188.0,SRB,34.1,1-6 6-3 6-1,3,SF,,,,,,,,,,,,,,,,,,,,5.0,7340.0,1.0,12113.0
2021-0096,Tokyo Olympics,Hard,64,A,20210724,300,105807,6.0,,Pablo Carreno Busta,R,188.0,ESP,30.0,104925,1.0,,Novak Djokovic,R,188.0,SRB,34.1,6-4 6-7(6) 6-3,3,BR,,,,,,,,,,,,,,,,,,,,11.0,3260.0,1.0,12113.0
2021-0410,Monte Carlo Masters,Clay,64,M,20210412,293,105554,,,Daniel Evans,R,175.0,GBR,30.8,104925,1.0,,Novak Djokovic,R,188.0,SRB,33.8,6-4 7-5,3,R16,126.0,1.0,0.0,95.0,60.0,37.0,16.0,11.0,7.0,10.0,3.0,4.0,65.0,37.0,21.0,13.0,11.0,2.0,7.0,33.0,1825.0,1.0,11963.0
2021-5053,Belgrade,Clay,32,A,20210419,299,106234,3.0,,Aslan Karatsev,R,185.0,RUS,27.6,104925,1.0,,Novak Djokovic,R,188.0,SRB,33.9,7-5 4-6 6-4,3,SF,205.0,6.0,4.0,135.0,85.0,54.0,22.0,16.0,23.0,28.0,2.0,6.0,116.0,72.0,44.0,21.0,16.0,10.0,16.0,28.0,1946.0,1.0,11873.0
2021-560,Us Open,Hard,128,G,20210830,226,106421,2.0,,Daniil Medvedev,R,198.0,RUS,25.5,104925,1.0,,Novak Djokovic,R,188.0,SRB,34.2,6-4 6-4 6-4,5,F,136.0,16.0,9.0,90.0,52.0,42.0,22.0,15.0,5.0,6.0,6.0,3.0,92.0,50.0,40.0,17.0,15.0,4.0,8.0,2.0,9980.0,1.0,11113.0
2022-0495,Dubai,Hard,32,A,20220221,297,106210,,Q,Jiri Vesely,L,198.0,CZE,28.6,104925,1.0,,Novak Djokovic,R,188.0,SRB,34.7,6-4 7-6(4),3,QF,117.0,9.0,3.0,74.0,49.0,34.0,14.0,11.0,3.0,5.0,9.0,4.0,71.0,47.0,35.0,10.0,11.0,5.0,8.0,123.0,550.0,1.0,8875.0
2022-0410,Monte Carlo Masters,Clay,64,M,20220411,285,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,22.8,104925,1.0,,Novak Djokovic,R,188.0,SRB,34.8,6-3 6-7(5) 6-1,3,R32,174.0,0.0,5.0,93.0,66.0,42.0,10.0,13.0,7.0,11.0,1.0,5.0,125.0,76.0,42.0,20.0,15.0,11.0,20.0,46.0,1095.0,1.0,8420.0
2022-5053,Belgrade ,Clay,32,A,20220418,300,126094,2.0,,Andrey Rublev,R,188.0,RUS,24.4,104925,1.0,,Novak Djokovic,R,188.0,SRB,34.9,6-2 6-7(4) 6-0,3,F,147.0,6.0,4.0,97.0,56.0,41.0,21.0,13.0,8.0,9.0,7.0,5.0,91.0,57.0,33.0,14.0,13.0,6.0,12.0,8.0,3865.0,1.0,8340.0
2022-1536,Madrid Masters,Clay,64,M,20220502,299,207989,7.0,,Carlos Alcaraz,R,185.0,ESP,18.9,104925,1.0,,Novak Djokovic,R,188.0,SRB,34.9,6-7(5) 7-5 7-6(5),3,SF,215.0,4.0,4.0,136.0,91.0,67.0,23.0,18.0,5.0,6.0,8.0,2.0,129.0,86.0,57.0,28.0,18.0,8.0,10.0,9.0,3818.0,1.0,8400.0
2022-9210,Laver Cup,Hard,8,A,20220923,293,200000,,,Felix Auger Aliassime,R,193.0,CAN,22.1,104925,,,Novak Djokovic,R,188.0,SRB,35.3,6-3 7-6(3),3,RR,,,,,,,,,,,,,,,,,,,,13.0,2950.0,7.0,3570.0
2022-0352,Paris Masters,Hard,64,M,20221031,300,208029,,,Holger Rune,R,185.0,DEN,19.5,104925,6.0,,Novak Djokovic,R,188.0,SRB,35.4,3-6 6-3 7-5,3,F,153.0,6.0,7.0,109.0,69.0,49.0,19.0,15.0,10.0,12.0,8.0,2.0,80.0,51.0,42.0,14.0,15.0,0.0,3.0,18.0,1991.0,7.0,4320.0
2023-0495,Dubai,Hard,32,A,20230227,299,106421,3.0,,Daniil Medvedev,R,198.0,RUS,27.0,104925,1.0,,Novak Djokovic,R,188.0,SRB,35.7,6-4 6-4,3,SF,95.0,8.0,1.0,62.0,36.0,28.0,13.0,10.0,0.0,1.0,5.0,1.0,62.0,43.0,29.0,11.0,10.0,1.0,4.0,7.0,3320.0,1.0,6980.0
2023-0410,Monte Carlo Masters,Clay,64,M,20230410,293,207518,16.0,,Lorenzo Musetti,R,185.0,ITA,21.1,104925,1.0,,Novak Djokovic,R,188.0,SRB,35.8,4-6 7-5 6-4,3,R16,174.0,6.0,0.0,103.0,58.0,33.0,23.0,16.0,6.0,13.0,1.0,6.0,94.0,63.0,37.0,12.0,16.0,6.0,14.0,21.0,1840.0,1.0,7160.0
2023-2841,Banja Luka,Clay,32,A,20230417,297,105583,,,Dusan Lajovic,R,183.0,SRB,32.7,104925,1.0,,Novak Djokovic,R,188.0,SRB,35.9,6-4 7-6(6),3,QF,149.0,3.0,0.0,102.0,71.0,48.0,16.0,11.0,15.0,16.0,3.0,2.0,85.0,59.0,37.0,14.0,11.0,5.0,7.0,70.0,744.0,1.0,7240.0
2023-0605,Tour Finals,Hard,8,A,20231113,297,206173,4.0,,Jannik Sinner,R,191.0,ITA,22.2,104925,1.0,,Novak Djokovic,R,188.0,SRB,36.4,7-5 6-7(5) 7-6(2),3,RR,189.0,15.0,2.0,118.0,71.0,56.0,26.0,18.0,2.0,3.0,20.0,1.0,100.0,63.0,51.0,22.0,18.0,1.0,3.0,4.0,5490.0,1.0,9945.0
2023-M-DC-2023-FLS-M-ITA-SRB-01,Davis Cup Finals SF: ITA vs SRB,Hard,2,D,20231125,2,206173,,,Jannik Sinner,R,191.0,ITA,22.2,104925,,,Novak Djokovic,R,188.0,SRB,36.4,6-2 2-6 7-5,3,RR,,12.0,5.0,105.0,67.0,48.0,17.0,14.0,7.0,9.0,6.0,1.0,77.0,46.0,35.0,18.0,14.0,1.0,4.0,4.0,6490.0,1.0,11245.0
2024-9900,United Cup,Hard,18,A,20240101,290,200282,,,Alex De Minaur,R,183.0,AUS,24.8,104925,,,Novak Djokovic,R,188.0,SRB,36.6,6-4 6-4,3,QF,93.0,7.0,2.0,49.0,34.0,33.0,8.0,10.0,0.0,0.0,4.0,1.0,68.0,43.0,30.0,11.0,10.0,3.0,5.0,12.0,2740.0,1.0,11245.0
2024-580,Australian Open,Hard,128,G,20240115,224,206173,4,,Jannik Sinner,R,188.0,ITA,22.4,104925,1,,Novak Djokovic,R,188.0,SRB,36.6,6-1 6-2 6-7(6) 6-3,5,SF,202.0,9.0,1.0,110.0,64.0,53.0,29.0,18.0,0.0,0.0,7.0,4.0,116.0,79.0,53.0,17.0,18.0,6.0,11.0,4.0,6490.0,1.0,11055.0
2024-0404,Indian Wells Masters,Hard,128,M,20240304,285,208134,,LL,Luca Nardi,R,185.0,ITA,20.5,104925,1,,Novak Djokovic,R,188.0,SRB,36.7,6-4 3-6 6-3,3,R32,140.0,6.0,7.0,90.0,64.0,44.0,13.0,14.0,2.0,4.0,4.0,1.0,95.0,57.0,44.0,16.0,14.0,8.0,11.0,123.0,513.0,1.0,9675.0
2024-0410,Monte Carlo Masters,Clay,64,M,20240408,299,134770,8,,Casper Ruud,R,183.0,NOR,25.2,104925,1,,Novak Djokovic,R,188.0,SRB,36.8,6-4 1-6 6-4,3,SF,137.0,4.0,4.0,78.0,44.0,28.0,16.0,13.0,1.0,5.0,3.0,2.0,79.0,46.0,31.0,19.0,14.0,3.0,7.0,10.0,3465.0,1.0,9725.0
2024-0416,Rome Masters,Clay,128,M,20240506,285,126214,29,,Alejandro Tabilo,L,188.0,CHI,26.9,104925,1,,Novak Djokovic,R,188.0,SRB,36.9,6-2 6-3,3,R32,67.0,4.0,0.0,42.0,30.0,23.0,9.0,8.0,0.0,0.0,8.0,5.0,52.0,27.0,19.0,11.0,9.0,3.0,7.0,32.0,1320.0,1.0,9990.0
2024-0322,Geneva,Clay,32,A,20240520,299,207830,,,Tomas Machac,R,183.0,CZE,23.6,104925,1,,Novak Djokovic,R,188.0,SRB,36.9,6-4 0-6 6-1,3,SF,126.0,4.0,2.0,75.0,46.0,27.0,14.0,11.0,7.0,11.0,4.0,2.0,92.0,60.0,38.0,11.0,12.0,7.0,12.0,44.0,1029.0,1.0,9860.0
