tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2004-1536,Madrid Masters,Hard,48,M,20041018,15,104745,,,Rafael Nadal,L,185.0,ESP,18.3,102106,,,Davide Sanguinetti,R,188.0,ITA,32.1,6-2 6-1,3,R64,62.0,2.0,4.0,47.0,27.0,23.0,9.0,8.0,5.0,6.0,1.0,2.0,41.0,21.0,11.0,6.0,7.0,3.0,8.0,50.0,755.0,75.0,521.0
2004-301,Auckland,Hard,32,A,20040112,12,104745,,,Rafael Nadal,L,185.0,ESP,17.6,102854,4.0,,Sjeng Schalken,R,193.0,NED,27.3,7-6(2) 6-4,3,R32,125.0,1.0,0.0,88.0,65.0,39.0,14.0,11.0,6.0,9.0,1.0,0.0,92.0,71.0,38.0,11.0,11.0,9.0,13.0,48.0,766.0,16.0,1445.0
2004-301,Auckland,Hard,32,A,20040112,30,104745,,,Rafael Nadal,L,185.0,ESP,17.6,102562,2.0,,Jiri Novak,R,190.0,CZE,28.8,6-1 6-3,3,SF,64.0,1.0,0.0,47.0,31.0,24.0,11.0,8.0,1.0,1.0,2.0,3.0,65.0,36.0,20.0,14.0,8.0,6.0,10.0,48.0,766.0,14.0,1510.0
2004-316,Bastad,Clay,32,A,20040705,14,104745,,,Rafael Nadal,L,185.0,ESP,18.0,103181,,LL,Jiri Vanek,R,185.0,CZE,26.1,4-6 6-4 6-3,3,R32,118.0,0.0,2.0,86.0,69.0,42.0,10.0,15.0,6.0,11.0,0.0,4.0,88.0,50.0,31.0,15.0,14.0,3.0,9.0,60.0,685.0,147.0,275.0
2004-316,Bastad,Clay,32,A,20040705,23,104745,,,Rafael Nadal,L,185.0,ESP,18.0,103490,,Q,Santiago Ventura,R,183.0,ESP,24.4,6-1 6-2,3,R16,59.0,0.0,2.0,40.0,31.0,25.0,7.0,8.0,0.0,0.0,5.0,4.0,58.0,27.0,19.0,9.0,7.0,6.0,10.0,60.0,685.0,142.0,281.0
2004-321,Stuttgart,Clay,48,A,20040712,27,104745,14.0,,Rafael Nadal,L,185.0,ESP,18.1,103506,,,Martin Vassallo Arguello,R,183.0,ARG,24.4,7-6(4) 6-4,3,R32,128.0,1.0,3.0,85.0,50.0,32.0,15.0,11.0,7.0,12.0,4.0,9.0,85.0,51.0,33.0,10.0,11.0,8.0,14.0,57.0,685.0,132.0,314.0
2004-321,Stuttgart,Clay,48,A,20040712,38,104745,14.0,,Rafael Nadal,L,185.0,ESP,18.1,103428,3.0,,Juan Ignacio Chela,R,190.0,ARG,24.8,6-2 6-3,3,R16,76.0,3.0,1.0,52.0,25.0,20.0,19.0,9.0,0.0,0.0,2.0,4.0,50.0,29.0,20.0,8.0,8.0,1.0,4.0,57.0,685.0,16.0,1320.0
2004-325,Palermo,Clay,32,A,20040927,8,104745,6.0,,Rafael Nadal,L,185.0,ESP,18.3,104597,,Q,Nicolas Almagro,R,183.0,ESP,19.1,6-1 7-5,3,R32,69.0,0.0,1.0,52.0,33.0,25.0,9.0,10.0,0.0,2.0,1.0,1.0,45.0,22.0,11.0,11.0,9.0,2.0,7.0,49.0,745.0,99.0,418.0
2004-403,Miami Masters,Hard,96,M,20040322,65,104745,32.0,,Rafael Nadal,L,185.0,ESP,17.8,103819,1.0,,Roger Federer,R,185.0,SUI,22.6,6-3 6-3,3,R32,70.0,1.0,2.0,48.0,39.0,31.0,5.0,9.0,0.0,0.0,8.0,2.0,56.0,34.0,21.0,13.0,9.0,4.0,7.0,34.0,973.0,1.0,5635.0
2004-404,Indian Wells Masters,Hard,96,M,20040308,28,104745,,,Rafael Nadal,L,185.0,ESP,17.7,102694,,,Lars Burgsmuller,R,183.0,GER,28.2,6-2 6-3,3,R128,71.0,0.0,1.0,68.0,42.0,30.0,14.0,9.0,8.0,9.0,2.0,1.0,46.0,27.0,18.0,5.0,8.0,3.0,7.0,36.0,953.0,76.0,481.0
2004-404,Indian Wells Masters,Hard,96,M,20040308,60,104745,,,Rafael Nadal,L,185.0,ESP,17.7,103454,11.0,,Nicolas Massu,R,183.0,CHI,24.4,6-3 1-0 RET,3,R64,47.0,3.0,1.0,30.0,21.0,15.0,6.0,5.0,0.0,0.0,5.0,2.0,42.0,28.0,18.0,5.0,5.0,6.0,8.0,36.0,953.0,12.0,1602.0
2004-408,Milan,Carpet,32,A,20040209,8,104745,6.0,,Rafael Nadal,L,185.0,ESP,17.6,103333,,,Ivo Karlovic,R,208.0,CRO,24.9,7-5 6-7(5) 6-1,3,R32,122.0,2.0,2.0,89.0,59.0,48.0,21.0,16.0,0.0,0.0,25.0,4.0,103.0,66.0,45.0,20.0,15.0,3.0,6.0,41.0,914.0,67.0,520.0
2004-468,Estoril,Clay,32,A,20040412,15,104745,,,Rafael Nadal,L,185.0,ESP,17.8,101964,,,Goran Ivanisevic,L,193.0,CRO,32.5,6-4 6-1,3,R32,66.0,3.0,5.0,53.0,33.0,24.0,11.0,9.0,1.0,2.0,6.0,5.0,51.0,23.0,16.0,11.0,8.0,2.0,6.0,34.0,978.0,505.0,45.0
2004-468,Estoril,Clay,32,A,20040412,24,104745,,,Rafael Nadal,L,185.0,ESP,17.8,104755,,,Richard Gasquet,R,185.0,FRA,17.8,6-4 3-6 6-2,3,R16,139.0,0.0,7.0,82.0,61.0,33.0,11.0,14.0,2.0,7.0,1.0,6.0,92.0,50.0,33.0,16.0,13.0,10.0,16.0,34.0,978.0,94.0,414.0
2004-475,Sopot,Clay,32,A,20040809,9,104745,6.0,,Rafael Nadal,L,185.0,ESP,18.1,103812,,,Victor Hanescu,R,198.0,ROU,23.0,6-4 6-4,3,R32,81.0,3.0,1.0,47.0,38.0,34.0,4.0,10.0,1.0,2.0,4.0,1.0,66.0,48.0,33.0,7.0,10.0,3.0,6.0,71.0,585.0,88.0,475.0
2004-475,Sopot,Clay,32,A,20040809,21,104745,6.0,,Rafael Nadal,L,185.0,ESP,18.1,103324,,,Arnaud Di Pasquale,R,185.0,FRA,25.4,6-2 6-4,3,R16,79.0,1.0,0.0,51.0,31.0,24.0,10.0,9.0,0.0,1.0,2.0,5.0,51.0,37.0,22.0,4.0,9.0,0.0,4.0,71.0,585.0,272.0,124.0
2004-475,Sopot,Clay,32,A,20040809,27,104745,6.0,,Rafael Nadal,L,185.0,ESP,18.1,102644,,Q,Franco Squillari,L,183.0,ARG,28.9,6-3 6-4,3,QF,158.0,1.0,0.0,59.0,51.0,33.0,5.0,10.0,4.0,6.0,1.0,3.0,60.0,39.0,22.0,8.0,9.0,0.0,4.0,71.0,585.0,154.0,267.0
2004-475,Sopot,Clay,32,A,20040809,30,104745,6.0,,Rafael Nadal,L,185.0,ESP,18.1,102456,,Q,Felix Mantilla,R,180.0,ESP,29.8,7-5 6-1,3,SF,94.0,2.0,2.0,62.0,45.0,31.0,8.0,10.0,3.0,5.0,2.0,4.0,59.0,31.0,18.0,8.0,9.0,9.0,14.0,71.0,585.0,110.0,390.0
2004-475,Sopot,Clay,32,A,20040809,31,104745,6.0,,Rafael Nadal,L,185.0,ESP,18.1,104076,,,Jose Acasuso,R,190.0,ARG,21.8,6-3 6-4,3,F,96.0,4.0,1.0,76.0,60.0,43.0,6.0,10.0,11.0,12.0,9.0,3.0,65.0,40.0,29.0,9.0,9.0,10.0,13.0,71.0,585.0,105.0,401.0
2004-495,Dubai,Hard,32,A,20040301,14,104745,,,Rafael Nadal,L,185.0,ESP,17.7,103018,,,Max Mirnyi,R,196.0,BLR,26.6,6-3 7-6(6),3,R32,86.0,1.0,1.0,64.0,40.0,31.0,18.0,11.0,0.0,0.0,11.0,2.0,72.0,48.0,39.0,9.0,10.0,4.0,5.0,40.0,887.0,26.0,1075.0
2004-560,US Open,Hard,128,G,20040830,63,104745,,,Rafael Nadal,L,185.0,ESP,18.2,102730,,Q,Ivo Heuberger,R,188.0,SUI,28.5,6-0 6-3 4-6 2-6 6-3,5,R128,174.0,6.0,3.0,105.0,69.0,58.0,22.0,21.0,1.0,4.0,17.0,8.0,156.0,85.0,58.0,30.0,21.0,9.0,15.0,49.0,745.0,139.0,314.0
2004-580,Australian Open,Hard,128,G,20040119,94,104745,,,Rafael Nadal,L,185.0,ESP,17.6,103693,,,Thierry Ascione,R,188.0,FRA,23.0,6-4 3-6 7-5 6-1,5,R64,176.0,0.0,5.0,110.0,76.0,55.0,16.0,19.0,6.0,10.0,5.0,4.0,142.0,87.0,48.0,29.0,19.0,12.0,19.0,41.0,877.0,87.0,422.0
2004-D008,Davis Cup WG R1: CZE vs ESP,Carpet,4,D,20040206,5,104745,,,Rafael Nadal,L,185.0,ESP,17.6,103285,,,Radek Stepanek,R,185.0,CZE,25.1,7-6(2) 7-6(4) 6-3,5,RR,,,,,,,,,,,,,,,,,,,,40.0,917.0,49.0,740.0
2004-D014,Davis Cup WG SF: ESP vs FRA,Clay,4,D,20040924,4,104745,,,Rafael Nadal,L,185.0,ESP,18.2,103096,,,Arnaud Clement,R,173.0,FRA,26.7,6-4 6-1 6-2,5,RR,,,,,,,,,,,,,,,,,,,,50.0,745.0,65.0,623.0
2004-D015,Davis Cup WG F: ESP vs USA,Clay,4,D,20041203,2,104745,,,Rafael Nadal,L,185.0,ESP,18.4,104053,,,Andy Roddick,R,188.0,USA,22.2,6-7(6) 6-2 7-6(6) 6-2,5,RR,,,,,,,,,,,,,,,,,,,,51.0,775.0,2.0,3655.0
2005-1536,Madrid Masters,Hard,48,M,20051017,41,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.3,103285,10.0,,Radek Stepanek,R,185.0,CZE,26.8,7-6(9) 6-4,3,QF,111.0,0.0,2.0,87.0,59.0,39.0,18.0,11.0,3.0,4.0,11.0,2.0,72.0,49.0,36.0,10.0,11.0,2.0,4.0,2.0,4475.0,14.0,1530.0
2005-1536,Madrid Masters,Hard,48,M,20051017,45,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.3,104068,16.0,,Robby Ginepri,R,183.0,USA,23.0,7-5 7-6(1),3,SF,101.0,2.0,2.0,71.0,47.0,32.0,15.0,12.0,0.0,2.0,12.0,0.0,78.0,49.0,36.0,10.0,12.0,5.0,8.0,2.0,4475.0,21.0,1270.0
2005-1536,Madrid Masters,Hard,48,M,20051017,47,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.3,103344,8.0,,Ivan Ljubicic,R,193.0,CRO,26.5,3-6 2-6 6-3 6-4 7-6(3),5,F,233.0,6.0,2.0,159.0,123.0,88.0,13.0,24.0,8.0,13.0,32.0,6.0,140.0,93.0,72.0,24.0,24.0,5.0,9.0,2.0,4475.0,12.0,1640.0
2005-316,Bastad,Clay,32,A,20050704,1,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.0,104338,,,Juan Monaco,R,185.0,ARG,21.2,6-1 6-1,3,R32,55.0,3.0,2.0,38.0,28.0,23.0,5.0,7.0,0.0,0.0,0.0,1.0,39.0,25.0,11.0,3.0,7.0,1.0,6.0,3.0,3635.0,66.0,587.0
2005-316,Bastad,Clay,32,A,20050704,17,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.0,103252,,,Alberto Martin,R,175.0,ESP,26.8,6-2 6-4,3,R16,101.0,0.0,0.0,56.0,42.0,31.0,7.0,9.0,6.0,7.0,0.0,3.0,61.0,36.0,21.0,12.0,9.0,2.0,6.0,3.0,3635.0,50.0,712.0
2005-316,Bastad,Clay,32,A,20050704,25,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.0,103507,5.0,,Juan Carlos Ferrero,R,183.0,ESP,25.3,6-3 6-3,3,QF,65.0,3.0,1.0,64.0,47.0,32.0,11.0,9.0,6.0,6.0,4.0,0.0,70.0,51.0,28.0,11.0,9.0,11.0,14.0,3.0,3635.0,31.0,1150.0
2005-316,Bastad,Clay,32,A,20050704,29,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.0,103990,3.0,,Tommy Robredo,R,180.0,ESP,23.1,6-3 6-3,3,SF,90.0,0.0,1.0,58.0,41.0,27.0,7.0,9.0,7.0,9.0,0.0,1.0,61.0,42.0,22.0,7.0,9.0,10.0,15.0,3.0,3635.0,20.0,1425.0
2005-321,Stuttgart,Clay,48,A,20050718,17,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.1,103204,,Q,Hugo Armando,R,183.0,USA,27.1,6-1 6-2,3,R32,62.0,2.0,1.0,41.0,19.0,15.0,15.0,7.0,1.0,1.0,0.0,1.0,48.0,27.0,16.0,5.0,8.0,4.0,9.0,3.0,3750.0,167.0,250.0
2005-321,Stuttgart,Clay,48,A,20050718,33,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.1,104269,,,Fernando Verdasco,L,188.0,ESP,21.6,6-3 6-2,3,R16,77.0,3.0,1.0,46.0,28.0,22.0,12.0,8.0,3.0,3.0,2.0,1.0,67.0,40.0,27.0,8.0,9.0,4.0,8.0,3.0,3750.0,58.0,640.0
2005-321,Stuttgart,Clay,48,A,20050718,41,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.1,102720,,,Tomas Zib,R,178.0,CZE,29.4,6-2 6-1,3,QF,80.0,6.0,1.0,43.0,26.0,19.0,12.0,7.0,2.0,2.0,0.0,0.0,55.0,34.0,15.0,10.0,8.0,4.0,9.0,3.0,3750.0,57.0,647.0
2005-321,Stuttgart,Clay,48,A,20050718,45,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.1,103813,,,Jarkko Nieminen,L,185.0,FIN,23.9,6-2 7-5,3,SF,89.0,2.0,1.0,50.0,31.0,25.0,10.0,10.0,0.0,2.0,2.0,2.0,81.0,52.0,27.0,13.0,10.0,5.0,10.0,3.0,3750.0,66.0,557.0
2005-403,Miami Masters,Hard,96,M,20050321,63,104745,29.0,,Rafael Nadal,L,185.0,ESP,18.7,102783,,,Rainer Schuettler,R,180.0,GER,28.9,6-4 7-6(5),3,R64,128.0,2.0,1.0,71.0,46.0,30.0,17.0,11.0,2.0,3.0,2.0,4.0,85.0,52.0,34.0,18.0,11.0,6.0,8.0,31.0,1065.0,39.0,930.0
2005-403,Miami Masters,Hard,96,M,20050321,80,104745,29.0,,Rafael Nadal,L,185.0,ESP,18.7,104269,,,Fernando Verdasco,L,188.0,ESP,21.3,6-2 6-2,3,R32,75.0,1.0,3.0,59.0,39.0,23.0,13.0,8.0,2.0,3.0,2.0,5.0,42.0,21.0,14.0,5.0,8.0,0.0,5.0,31.0,1065.0,45.0,813.0
2005-403,Miami Masters,Hard,96,M,20050321,88,104745,29.0,,Rafael Nadal,L,185.0,ESP,18.7,103344,13.0,,Ivan Ljubicic,R,193.0,CRO,26.0,6-4 6-7(5) 6-3,3,R16,164.0,5.0,1.0,95.0,66.0,49.0,20.0,16.0,2.0,3.0,11.0,4.0,115.0,73.0,53.0,16.0,15.0,9.0,12.0,31.0,1065.0,14.0,1645.0
2005-403,Miami Masters,Hard,96,M,20050321,92,104745,29.0,,Rafael Nadal,L,185.0,ESP,18.7,102563,25.0,,Thomas Johansson,R,180.0,SWE,29.9,6-2 6-4,3,QF,84.0,1.0,2.0,48.0,33.0,25.0,9.0,9.0,0.0,1.0,2.0,3.0,61.0,34.0,22.0,10.0,9.0,5.0,9.0,31.0,1065.0,27.0,1163.0
2005-410,Monte Carlo Masters,Clay,64,M,20050411,13,104745,11.0,,Rafael Nadal,L,185.0,ESP,18.8,104792,,WC,Gael Monfils,R,193.0,FRA,18.6,6-3 6-2,3,R64,84.0,0.0,0.0,55.0,38.0,24.0,9.0,9.0,4.0,6.0,1.0,0.0,52.0,27.0,15.0,8.0,8.0,3.0,8.0,17.0,1340.0,106.0,406.0
2005-410,Monte Carlo Masters,Clay,64,M,20050411,39,104745,11.0,,Rafael Nadal,L,185.0,ESP,18.8,103598,,,Xavier Malisse,R,185.0,BEL,24.7,6-0 6-3,3,R32,62.0,0.0,0.0,43.0,28.0,22.0,12.0,8.0,1.0,1.0,1.0,2.0,36.0,20.0,11.0,6.0,7.0,0.0,4.0,17.0,1340.0,38.0,933.0
2005-410,Monte Carlo Masters,Clay,64,M,20050411,52,104745,11.0,,Rafael Nadal,L,185.0,ESP,18.8,103694,,,Olivier Rochus,R,168.0,BEL,24.2,6-1 6-2,3,R16,64.0,0.0,1.0,38.0,28.0,22.0,6.0,7.0,2.0,3.0,0.0,2.0,49.0,25.0,10.0,10.0,8.0,3.0,9.0,17.0,1340.0,42.0,921.0
2005-410,Monte Carlo Masters,Clay,64,M,20050411,58,104745,11.0,,Rafael Nadal,L,185.0,ESP,18.8,103292,4.0,,Gaston Gaudio,R,175.0,ARG,26.3,6-3 6-0,3,QF,62.0,2.0,1.0,40.0,34.0,28.0,4.0,8.0,0.0,0.0,1.0,4.0,42.0,26.0,13.0,6.0,7.0,1.0,5.0,17.0,1340.0,6.0,2220.0
2005-416,Rome Masters,Clay,64,M,20050502,25,104745,5.0,,Rafael Nadal,L,185.0,ESP,18.9,104022,,,Mikhail Youzhny,R,183.0,RUS,22.8,6-0 6-2,3,R64,60.0,1.0,2.0,41.0,24.0,19.0,10.0,7.0,1.0,2.0,1.0,1.0,40.0,28.0,12.0,3.0,7.0,3.0,9.0,7.0,2100.0,26.0,1185.0
2005-416,Rome Masters,Clay,64,M,20050502,45,104745,5.0,,Rafael Nadal,L,185.0,ESP,18.9,103812,,Q,Victor Hanescu,R,198.0,ROU,23.7,6-1 6-1,3,R32,63.0,0.0,2.0,42.0,25.0,19.0,10.0,7.0,1.0,1.0,0.0,2.0,44.0,29.0,14.0,4.0,7.0,2.0,7.0,7.0,2100.0,85.0,465.0
2005-416,Rome Masters,Clay,64,M,20050502,55,104745,5.0,,Rafael Nadal,L,185.0,ESP,18.9,103084,11.0,,Guillermo Canas,R,185.0,ARG,27.4,6-3 6-1,3,R16,84.0,1.0,1.0,45.0,36.0,28.0,5.0,8.0,0.0,0.0,1.0,0.0,51.0,31.0,14.0,11.0,8.0,5.0,9.0,7.0,2100.0,13.0,1675.0
2005-416,Rome Masters,Clay,64,M,20050502,62,104745,5.0,,Rafael Nadal,L,185.0,ESP,18.9,103970,,,David Ferrer,R,175.0,ESP,23.0,4-6 6-4 7-5,3,SF,149.0,0.0,0.0,102.0,71.0,43.0,16.0,16.0,1.0,7.0,2.0,4.0,82.0,51.0,31.0,14.0,16.0,2.0,9.0,7.0,2100.0,25.0,1210.0
2005-416,Rome Masters,Clay,64,M,20050502,63,104745,5.0,,Rafael Nadal,L,185.0,ESP,18.9,103909,9.0,,Guillermo Coria,R,175.0,ARG,23.2,6-4 3-6 6-3 4-6 7-6(6),5,F,314.0,1.0,3.0,176.0,119.0,70.0,26.0,25.0,8.0,17.0,3.0,7.0,202.0,148.0,85.0,23.0,25.0,11.0,20.0,7.0,2100.0,11.0,1915.0
2005-421,Canada Masters,Hard,64,M,20050808,1,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.1,102845,,,Carlos Moya,R,190.0,ESP,28.9,6-3 6-7(0) 6-3,3,R64,158.0,2.0,1.0,88.0,57.0,46.0,19.0,16.0,1.0,1.0,9.0,1.0,108.0,59.0,41.0,26.0,14.0,13.0,15.0,2.0,4030.0,32.0,1075.0
2005-421,Canada Masters,Hard,64,M,20050808,49,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.1,103206,,,Sebastien Grosjean,R,175.0,FRA,27.1,6-4 6-4,3,R16,100.0,0.0,2.0,67.0,44.0,32.0,14.0,10.0,5.0,5.0,2.0,1.0,59.0,41.0,31.0,8.0,10.0,3.0,5.0,2.0,4030.0,34.0,985.0
2005-421,Canada Masters,Hard,64,M,20050808,57,104745,1.0,,Rafael Nadal,L,185.0,ESP,19.1,103264,8.0,,Mariano Puerta,L,180.0,ARG,26.8,6-3 6-1,3,QF,70.0,3.0,0.0,38.0,25.0,21.0,11.0,8.0,0.0,0.0,1.0,0.0,54.0,32.0,16.0,11.0,8.0,4.0,8.0,2.0,4030.0,11.0,1652.0
2005-425,Barcelona,Clay,56,A,20050418,32,104745,8.0,,Rafael Nadal,L,185.0,ESP,18.8,104180,,,Gilles Muller,L,193.0,LUX,21.9,6-0 6-2,3,R32,54.0,2.0,2.0,45.0,29.0,24.0,9.0,7.0,4.0,4.0,2.0,1.0,41.0,22.0,12.0,5.0,7.0,3.0,8.0,11.0,1800.0,64.0,601.0
2005-425,Barcelona,Clay,56,A,20050418,44,104745,8.0,,Rafael Nadal,L,185.0,ESP,18.8,103103,10.0,,Dominik Hrbaty,R,183.0,SVK,27.2,6-1 6-2,3,R16,79.0,2.0,0.0,53.0,40.0,28.0,7.0,8.0,5.0,6.0,0.0,1.0,52.0,28.0,11.0,11.0,7.0,5.0,10.0,11.0,1800.0,25.0,1176.0
2005-425,Barcelona,Clay,56,A,20050418,53,104745,8.0,,Rafael Nadal,L,185.0,ESP,18.8,103285,11.0,,Radek Stepanek,R,185.0,CZE,26.3,7-5 6-2,3,SF,80.0,1.0,0.0,47.0,34.0,31.0,9.0,10.0,0.0,0.0,7.0,3.0,63.0,41.0,28.0,8.0,10.0,2.0,5.0,11.0,1800.0,22.0,1200.0
2005-451,Doha,Hard,32,A,20050103,12,104745,,,Rafael Nadal,L,185.0,ESP,18.5,104022,4.0,,Mikhail Youzhny,R,183.0,RUS,22.5,6-3 7-6(3),3,R32,94.0,3.0,5.0,70.0,45.0,36.0,9.0,11.0,2.0,4.0,2.0,1.0,61.0,46.0,25.0,7.0,10.0,0.0,3.0,51.0,775.0,16.0,1340.0
2005-451,Doha,Hard,32,A,20050103,22,104745,,,Rafael Nadal,L,185.0,ESP,18.5,104269,,,Fernando Verdasco,L,188.0,ESP,21.1,6-2 6-4,3,R16,72.0,2.0,1.0,48.0,28.0,21.0,10.0,9.0,2.0,4.0,1.0,3.0,61.0,39.0,21.0,6.0,9.0,8.0,13.0,51.0,775.0,36.0,938.0
2005-506,Buenos Aires,Clay,32,A,20050207,13,104745,7.0,,Rafael Nadal,L,185.0,ESP,18.6,102860,,,Agustin Calleri,R,183.0,ARG,28.3,7-6(2) 6-3,3,R32,99.0,0.0,0.0,62.0,46.0,34.0,13.0,11.0,0.0,0.0,8.0,2.0,64.0,35.0,26.0,16.0,10.0,0.0,1.0,48.0,790.0,61.0,615.0
2005-520,Roland Garros,Clay,128,G,20050523,17,104745,4.0,,Rafael Nadal,L,185.0,ESP,18.9,102694,,,Lars Burgsmuller,R,183.0,GER,29.4,6-1 7-6(4) 6-1,5,R128,105.0,5.0,3.0,77.0,48.0,42.0,19.0,14.0,0.0,0.0,3.0,4.0,89.0,50.0,33.0,19.0,12.0,4.0,8.0,5.0,2600.0,96.0,426.0
2005-520,Roland Garros,Clay,128,G,20050523,101,104745,4.0,,Rafael Nadal,L,185.0,ESP,18.9,104755,30.0,,Richard Gasquet,R,185.0,FRA,18.9,6-4 6-3 6-2,5,R32,109.0,3.0,0.0,71.0,47.0,32.0,16.0,13.0,1.0,3.0,2.0,4.0,73.0,46.0,24.0,12.0,14.0,3.0,10.0,5.0,2600.0,31.0,1050.0
2005-520,Roland Garros,Clay,128,G,20050523,115,104745,4.0,,Rafael Nadal,L,185.0,ESP,18.9,103206,23.0,,Sebastien Grosjean,R,175.0,FRA,26.9,6-4 3-6 6-0 6-3,5,R16,191.0,0.0,2.0,106.0,73.0,50.0,18.0,17.0,5.0,8.0,2.0,2.0,114.0,70.0,42.0,20.0,17.0,5.0,12.0,5.0,2600.0,24.0,1200.0
2005-520,Roland Garros,Clay,128,G,20050523,122,104745,4.0,,Rafael Nadal,L,185.0,ESP,18.9,103970,20.0,,David Ferrer,R,175.0,ESP,23.1,7-5 6-2 6-0,5,QF,128.0,3.0,0.0,92.0,66.0,43.0,16.0,13.0,10.0,12.0,1.0,2.0,80.0,52.0,28.0,9.0,13.0,2.0,10.0,5.0,2600.0,21.0,1225.0
2005-520,Roland Garros,Clay,128,G,20050523,125,104745,4.0,,Rafael Nadal,L,185.0,ESP,18.9,103819,1.0,,Roger Federer,R,185.0,SUI,23.7,6-3 4-6 6-4 6-3,5,SF,167.0,2.0,4.0,120.0,88.0,54.0,16.0,19.0,6.0,12.0,3.0,5.0,119.0,74.0,47.0,17.0,19.0,4.0,13.0,5.0,2600.0,1.0,6605.0
2005-520,Roland Garros,Clay,128,G,20050523,127,104745,4.0,,Rafael Nadal,L,185.0,ESP,18.9,103264,,,Mariano Puerta,L,180.0,ARG,26.6,6-7(6) 6-3 6-1 7-5,5,F,204.0,7.0,3.0,137.0,108.0,73.0,12.0,20.0,11.0,14.0,4.0,2.0,137.0,83.0,53.0,23.0,20.0,10.0,18.0,5.0,2600.0,37.0,927.0
2005-533,Costa Do Sauipe,Clay,32,A,20050214,8,104745,6.0,,Rafael Nadal,L,185.0,ESP,18.7,104076,,,Jose Acasuso,R,190.0,ARG,22.3,7-6(1) 6-3,3,R32,114.0,5.0,1.0,71.0,56.0,40.0,10.0,11.0,6.0,7.0,4.0,2.0,74.0,36.0,25.0,18.0,10.0,9.0,11.0,48.0,790.0,55.0,711.0
2005-533,Costa Do Sauipe,Clay,32,A,20050214,20,104745,6.0,,Rafael Nadal,L,185.0,ESP,18.7,102231,,,Alex Calatrava,R,190.0,ESP,31.6,6-3 6-3,3,R16,163.0,2.0,0.0,50.0,31.0,25.0,14.0,9.0,1.0,1.0,2.0,3.0,67.0,45.0,27.0,8.0,9.0,5.0,8.0,48.0,790.0,86.0,474.0
2005-533,Costa Do Sauipe,Clay,32,A,20050214,29,104745,6.0,,Rafael Nadal,L,185.0,ESP,18.7,103672,9.0,,Ricardo Mello,L,175.0,BRA,24.1,2-6 6-2 6-4,3,SF,151.0,0.0,2.0,79.0,59.0,35.0,11.0,13.0,2.0,6.0,3.0,1.0,95.0,64.0,38.0,15.0,13.0,6.0,11.0,48.0,790.0,56.0,667.0
2005-540,Wimbledon,Grass,128,G,20050620,48,104745,4.0,,Rafael Nadal,L,185.0,ESP,19.0,102434,,,Vincent Spadea,R,183.0,USA,30.9,6-4 6-3 6-0,5,R128,91.0,7.0,0.0,66.0,45.0,38.0,12.0,12.0,1.0,1.0,3.0,4.0,89.0,58.0,35.0,11.0,13.0,6.0,12.0,3.0,3600.0,39.0,875.0
2005-560,US Open,Hard,128,G,20050829,64,104745,2.0,,Rafael Nadal,L,185.0,ESP,19.2,104035,,WC,Bobby Reynolds,R,183.0,USA,23.1,6-3 6-3 6-4,5,R128,109.0,9.0,1.0,67.0,47.0,43.0,14.0,14.0,2.0,2.0,9.0,5.0,95.0,52.0,40.0,16.0,14.0,7.0,11.0,2.0,4320.0,132.0,337.0
2005-560,US Open,Hard,128,G,20050829,96,104745,2.0,,Rafael Nadal,L,185.0,ESP,19.2,104812,,WC,Scoville Jenkins,R,188.0,USA,18.9,6-4 7-5 6-4,5,R64,146.0,4.0,2.0,80.0,52.0,40.0,23.0,16.0,5.0,6.0,5.0,8.0,117.0,68.0,45.0,24.0,16.0,9.0,13.0,2.0,4320.0,352.0,87.0
2005-573,Valencia,Clay,32,A,20050404,12,104745,3.0,,Rafael Nadal,L,185.0,ESP,18.8,103507,,,Juan Carlos Ferrero,R,183.0,ESP,25.1,6-2 6-1,3,R32,58.0,3.0,0.0,36.0,23.0,21.0,8.0,7.0,0.0,0.0,0.0,1.0,48.0,30.0,16.0,6.0,8.0,3.0,8.0,17.0,1340.0,68.0,535.0
