tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2009-560,US Open,Hard,128,G,20090831,49,105223,6.0,,Juan Martin del Potro,R,198.0,ARG,20.9,104338,,,Juan Monaco,R,185.0,ARG,25.4,6-3 6-3 6-1,5,R128,125.0,7.0,2.0,65.0,37.0,29.0,20.0,13.0,2.0,4.0,0.0,0.0,101.0,74.0,37.0,12.0,12.0,7.0,14.0,6.0,5325.0,41.0,1110.0
2009-560,US Open,Hard,128,G,20090831,89,105223,6.0,,Juan Martin del Potro,R,198.0,ARG,20.9,103781,,,Jurgen Melzer,L,183.0,AUT,28.2,7-6(6) 6-3 6-3,5,R64,141.0,13.0,4.0,85.0,49.0,43.0,22.0,15.0,4.0,5.0,8.0,2.0,104.0,57.0,44.0,22.0,15.0,8.0,12.0,6.0,5325.0,38.0,1185.0
2009-560,US Open,Hard,128,G,20090831,109,105223,6.0,,Juan Martin del Potro,R,198.0,ARG,20.9,104230,,,Daniel Koellerer,R,180.0,AUT,26.0,6-1 3-6 6-3 6-3,5,R32,157.0,20.0,4.0,93.0,58.0,47.0,13.0,17.0,5.0,10.0,0.0,2.0,113.0,79.0,40.0,15.0,17.0,7.0,16.0,6.0,5325.0,62.0,862.0
2009-560,US Open,Hard,128,G,20090831,124,105223,6.0,,Juan Martin del Potro,R,198.0,ARG,20.9,105227,16.0,,Marin Cilic,R,198.0,CRO,20.9,4-6 6-3 6-2 6-1,5,QF,153.0,6.0,4.0,94.0,62.0,50.0,14.0,17.0,4.0,7.0,7.0,2.0,105.0,62.0,40.0,17.0,17.0,0.0,8.0,6.0,5325.0,17.0,1985.0
2009-580,Australian Open,Hard,128,G,20090119,49,105223,8.0,,Juan Martin del Potro,R,198.0,ARG,20.3,104999,,,Mischa Zverev,L,190.0,GER,21.4,6-3 6-4 6-2,5,R128,225.0,7.0,4.0,83.0,54.0,38.0,19.0,14.0,4.0,6.0,5.0,2.0,96.0,59.0,33.0,16.0,13.0,8.0,14.0,6.0,4060.0,81.0,1040.0
2009-580,Australian Open,Hard,128,G,20090119,89,105223,8.0,,Juan Martin del Potro,R,198.0,ARG,20.3,104252,,Q,Florian Mayer,R,190.0,GER,25.2,6-1 7-5 6-2,5,R64,112.0,7.0,0.0,82.0,54.0,36.0,19.0,13.0,4.0,5.0,3.0,1.0,76.0,47.0,25.0,14.0,14.0,4.0,11.0,6.0,4060.0,450.0,127.0
2009-580,Australian Open,Hard,128,G,20090119,109,105223,8.0,,Juan Martin del Potro,R,198.0,ARG,20.3,104180,,,Gilles Muller,L,193.0,LUX,25.7,6-7(5) 7-5 6-3 7-5,5,R32,203.0,11.0,3.0,126.0,93.0,77.0,20.0,23.0,2.0,3.0,22.0,9.0,179.0,116.0,80.0,28.0,22.0,20.0,24.0,6.0,4060.0,87.0,988.0
2009-580,Australian Open,Hard,128,G,20090119,119,105223,8.0,,Juan Martin del Potro,R,198.0,ARG,20.3,105227,19.0,,Marin Cilic,R,198.0,CRO,20.3,5-7 6-4 6-4 6-2,5,R16,182.0,8.0,3.0,138.0,92.0,64.0,25.0,20.0,7.0,10.0,10.0,1.0,113.0,56.0,40.0,30.0,20.0,4.0,10.0,6.0,4060.0,20.0,2450.0
2009-615,Dusseldorf,Clay,32,A,20090517,7,105223,,,Juan Martin del Potro,R,198.0,ARG,20.6,104312,,,Andreas Seppi,R,190.0,ITA,25.2,6-3 6-4,3,RR,73.0,0.0,2.0,53.0,26.0,19.0,17.0,10.0,1.0,3.0,2.0,0.0,48.0,30.0,19.0,7.0,9.0,1.0,5.0,5.0,4830.0,54.0,1130.0
2009-D009,Davis Cup WG QF: CZE vs ARG,Carpet,4,D,20090710,2,105223,,,Juan Martin del Potro,R,198.0,ARG,20.7,104371,,,Ivo Minar,R,183.0,CZE,25.1,6-1 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,5.0,5705.0,64.0,906.0
2009-D009,Davis Cup WG QF: CZE vs ARG,Carpet,4,D,20090710,4,105223,,,Juan Martin del Potro,R,198.0,ARG,20.7,104607,,,Tomas Berdych,R,196.0,CZE,23.8,6-4 6-4 6-4,5,RR,,,,,,,,,,,,,,,,,,,,5.0,5705.0,20.0,1940.0
