tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2011-D044,Davis Cup WG F: ESP vs ARG,Clay,4,D,20111202,2,103970,,,David Ferrer,R,175.0,ESP,29.6,105223,,,Juan Martin del Potro,R,198.0,ARG,23.1,6-2 6-7(2) 3-6 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,5.0,4880.0,11.0,2315.0
2011-D044,Davis Cup WG F: ESP vs ARG,Clay,4,D,20111202,4,104745,,,Rafael Nadal,L,185.0,ESP,25.4,105223,,,Juan Martin del Potro,R,198.0,ARG,23.1,1-6 6-4 6-1 7-6(0),5,RR,,,,,,,,,,,,,,,,,,,,2.0,9575.0,11.0,2315.0
2012-338,Sydney,Hard,28,A,20120109,21,104571,,,Marcos Baghdatis,R,183.0,CYP,26.5,105223,1.0,,Juan Martin del Potro,R,198.0,ARG,23.2,7-6(7) 6-4,3,QF,101.0,12.0,1.0,69.0,44.0,32.0,18.0,11.0,2.0,3.0,7.0,1.0,66.0,44.0,36.0,12.0,11.0,3.0,5.0,43.0,940.0,11.0,2315.0
2012-403,Miami Masters,Hard,96,M,20120321,82,103970,5.0,,David Ferrer,R,175.0,ESP,29.9,105223,11.0,,Juan Martin del Potro,R,198.0,ARG,23.4,6-3 6-3,3,R16,96.0,4.0,1.0,65.0,44.0,34.0,10.0,9.0,2.0,2.0,3.0,3.0,59.0,42.0,26.0,7.0,9.0,4.0,7.0,5.0,4700.0,11.0,2660.0
2012-1536,Madrid Masters,Clay,56,M,20120506,54,104607,6.0,,Tomas Berdych,R,196.0,CZE,26.6,105223,10.0,,Juan Martin del Potro,R,198.0,ARG,23.6,7-6(5) 7-6(6),3,SF,138.0,15.0,4.0,83.0,50.0,38.0,17.0,12.0,3.0,5.0,6.0,0.0,75.0,47.0,35.0,16.0,12.0,0.0,2.0,7.0,3990.0,11.0,2655.0
2012-416,Rome Masters,Clay,56,M,20120513,42,104542,5.0,,Jo-Wilfried Tsonga,R,188.0,FRA,27.0,105223,10.0,,Juan Martin del Potro,R,198.0,ARG,23.6,6-4 6-1,3,R16,85.0,3.0,1.0,56.0,37.0,27.0,11.0,9.0,1.0,2.0,0.0,1.0,50.0,41.0,20.0,6.0,8.0,3.0,7.0,5.0,4930.0,9.0,2970.0
2012-540,Wimbledon,Grass,128,G,20120625,117,103970,7.0,,David Ferrer,R,175.0,ESP,30.2,105223,9.0,,Juan Martin del Potro,R,198.0,ARG,23.7,6-3 6-2 6-3,5,R16,118.0,4.0,0.0,76.0,49.0,37.0,21.0,13.0,4.0,4.0,6.0,3.0,82.0,60.0,38.0,9.0,13.0,3.0,8.0,5.0,5250.0,9.0,3180.0
2012-421,Canada Masters,Hard,48,M,20120806,20,103285,,,Radek Stepanek,R,185.0,CZE,33.6,105223,6.0,,Juan Martin del Potro,R,198.0,ARG,23.8,6-4 7-6(5),3,R32,111.0,9.0,0.0,76.0,46.0,34.0,14.0,11.0,3.0,6.0,4.0,5.0,73.0,38.0,26.0,13.0,11.0,5.0,9.0,40.0,965.0,8.0,3340.0
2012-422,Cincinnati Masters,Hard,56,M,20120812,54,104925,2.0,,Novak Djokovic,R,188.0,SRB,25.2,105223,6.0,,Juan Martin del Potro,R,198.0,ARG,23.8,6-3 6-2,3,SF,88.0,6.0,1.0,61.0,39.0,28.0,14.0,9.0,6.0,6.0,3.0,2.0,48.0,28.0,17.0,9.0,8.0,3.0,6.0,2.0,11270.0,9.0,3305.0
2012-560,US Open,Hard,128,G,20120827,124,104925,2.0,,Novak Djokovic,R,188.0,SRB,25.2,105223,7.0,,Juan Martin del Potro,R,198.0,ARG,23.9,6-2 7-6(3) 6-4,5,QF,186.0,7.0,2.0,88.0,50.0,42.0,21.0,15.0,2.0,3.0,8.0,3.0,119.0,78.0,51.0,18.0,15.0,9.0,13.0,2.0,11270.0,8.0,3620.0
2012-352,Paris Masters,Hard,48,M,20121029,39,103566,,WC,Michael Llodra,L,190.0,FRA,32.4,105223,7.0,,Juan Martin del Potro,R,198.0,ARG,24.0,6-4 6-3,3,R16,69.0,8.0,1.0,50.0,30.0,27.0,13.0,10.0,0.0,0.0,6.0,1.0,51.0,37.0,25.0,7.0,9.0,2.0,4.0,121.0,473.0,8.0,3990.0
2013-496,Marseille,Hard,28,A,20130218,24,104468,6.0,,Gilles Simon,R,183.0,FRA,28.1,105223,2.0,,Juan Martin del Potro,R,198.0,ARG,24.4,6-4 6-3,3,QF,82.0,8.0,2.0,67.0,40.0,29.0,16.0,10.0,3.0,3.0,6.0,0.0,53.0,40.0,27.0,7.0,9.0,2.0,4.0,13.0,2370.0,7.0,4410.0
2013-404,Indian Wells Masters,Hard,96,M,20130307,95,104745,5.0,,Rafael Nadal,L,185.0,ESP,26.7,105223,7.0,,Juan Martin del Potro,R,198.0,ARG,24.4,4-6 6-3 6-4,3,F,150.0,4.0,1.0,78.0,49.0,33.0,21.0,15.0,0.0,3.0,5.0,4.0,99.0,69.0,46.0,12.0,14.0,14.0,18.0,5.0,6105.0,7.0,4410.0
2013-403,Miami Masters,Hard,96,M,20130320,48,104735,,,Tobias Kamke,R,180.0,GER,26.8,105223,5.0,,Juan Martin del Potro,R,198.0,ARG,24.4,7-6(5) 6-1,3,R64,111.0,4.0,1.0,85.0,60.0,42.0,11.0,10.0,5.0,6.0,2.0,2.0,61.0,36.0,24.0,12.0,9.0,2.0,5.0,89.0,594.0,7.0,4830.0
2013-416,Rome Masters,Clay,56,M,20130512,45,105332,,,Benoit Paire,R,196.0,FRA,24.0,105223,7.0,,Juan Martin del Potro,R,198.0,ARG,24.6,6-4 7-6(3),3,R16,82.0,6.0,1.0,59.0,32.0,27.0,18.0,11.0,0.0,1.0,3.0,1.0,64.0,40.0,29.0,11.0,11.0,0.0,2.0,36.0,1065.0,7.0,4320.0
2013-311,Queen's Club,Grass,56,A,20130610,51,103720,,,Lleyton Hewitt,R,180.0,AUS,32.2,105223,3.0,,Juan Martin del Potro,R,198.0,ARG,24.7,6-2 2-6 6-2,3,QF,100.0,8.0,4.0,81.0,46.0,33.0,18.0,12.0,4.0,6.0,10.0,3.0,66.0,44.0,30.0,9.0,12.0,1.0,5.0,82.0,620.0,8.0,3960.0
2013-540,Wimbledon,Grass,128,G,20130624,125,104925,1.0,,Novak Djokovic,R,188.0,SRB,26.0,105223,8.0,,Juan Martin del Potro,R,198.0,ARG,24.7,7-5 4-6 7-6(2) 6-7(6) 6-3,5,SF,283.0,22.0,2.0,177.0,123.0,102.0,21.0,28.0,5.0,7.0,4.0,4.0,191.0,114.0,82.0,42.0,27.0,12.0,15.0,1.0,11830.0,8.0,3960.0
2013-421,Canada Masters,Hard,56,M,20130805,47,105683,11.0,,Milos Raonic,R,196.0,CAN,22.6,105223,6.0,,Juan Martin del Potro,R,198.0,ARG,24.8,7-5 6-4,3,R16,108.0,12.0,4.0,65.0,39.0,31.0,11.0,11.0,3.0,6.0,1.0,0.0,74.0,55.0,28.0,9.0,11.0,6.0,11.0,13.0,2225.0,7.0,4660.0
2013-422,Cincinnati Masters,Hard,56,M,20130811,53,104545,,,John Isner,R,206.0,USA,28.2,105223,7.0,,Juan Martin del Potro,R,198.0,ARG,24.8,6-7(5) 7-6(9) 6-3,3,SF,168.0,23.0,6.0,127.0,84.0,65.0,21.0,17.0,6.0,7.0,10.0,9.0,113.0,69.0,50.0,25.0,16.0,5.0,7.0,22.0,1585.0,7.0,4740.0
2013-560,US Open,Hard,128,G,20130826,72,103720,,,Lleyton Hewitt,R,180.0,AUS,32.5,105223,6.0,,Juan Martin del Potro,R,198.0,ARG,24.9,6-4 5-7 3-6 7-6(2) 6-1,5,R64,243.0,10.0,7.0,149.0,74.0,55.0,39.0,24.0,5.0,10.0,11.0,8.0,162.0,92.0,57.0,39.0,26.0,10.0,18.0,66.0,730.0,6.0,4740.0
2013-5014,Shanghai Masters,Hard,56,M,20131007,55,104925,1.0,,Novak Djokovic,R,188.0,SRB,26.3,105223,6.0,,Juan Martin del Potro,R,198.0,ARG,25.0,6-1 3-6 7-6(3),3,F,152.0,10.0,0.0,85.0,57.0,45.0,16.0,14.0,3.0,4.0,5.0,2.0,104.0,75.0,51.0,13.0,14.0,10.0,12.0,2.0,11120.0,5.0,4925.0
2013-605,Tour Finals,Hard,8,F,20131104,506,104925,2.0,,Novak Djokovic,R,188.0,SRB,26.4,105223,4.0,,Juan Martin del Potro,R,198.0,ARG,25.1,6-3 3-6 6-3,3,RR,114.0,10.0,1.0,73.0,50.0,39.0,16.0,14.0,4.0,5.0,8.0,0.0,80.0,53.0,38.0,13.0,13.0,4.0,6.0,2.0,10610.0,5.0,5055.0
2014-580,Australian Open,Hard,128,G,20140113,72,105138,,,Roberto Bautista Agut,R,183.0,ESP,25.7,105223,5.0,,Juan Martin del Potro,R,198.0,ARG,25.3,4-6 6-3 5-7 6-4 7-5,5,R64,233.0,12.0,6.0,166.0,116.0,89.0,22.0,27.0,13.0,17.0,28.0,2.0,148.0,107.0,76.0,21.0,26.0,3.0,8.0,62.0,750.0,5.0,5415.0
2014-407,Rotterdam,Hard,32,A,20140210,25,105208,,,Ernests Gulbis,R,190.0,LAT,25.4,105223,1.0,,Juan Martin del Potro,R,198.0,ARG,25.3,6-3 6-4,3,QF,82.0,12.0,1.0,54.0,35.0,29.0,13.0,10.0,1.0,1.0,5.0,1.0,60.0,44.0,30.0,6.0,9.0,7.0,9.0,24.0,1443.0,4.0,5370.0
2014-495,Dubai,Hard,32,A,20140224,16,104500,,WC,Somdev Devvarman,R,180.0,IND,29.0,105223,2.0,,Juan Martin del Potro,R,198.0,ARG,25.4,7-6(3) RET,3,R32,67.0,5.0,1.0,43.0,19.0,12.0,16.0,6.0,3.0,4.0,4.0,0.0,42.0,24.0,17.0,11.0,6.0,4.0,5.0,78.0,662.0,5.0,4960.0
2015-338,Sydney,Hard,28,A,20150111,21,105062,,Q,Mikhail Kukushkin,R,183.0,KAZ,27.0,105223,,WC,Juan Martin del Potro,R,198.0,ARG,26.3,7-6(5) 7-6(3),3,QF,116.0,3.0,1.0,78.0,49.0,37.0,23.0,12.0,0.0,0.0,13.0,0.0,72.0,52.0,43.0,12.0,12.0,0.0,0.0,66.0,705.0,338.0,135.0
2015-403,Miami Masters,Hard,96,M,20150325,13,105577,,,Vasek Pospisil,R,193.0,CAN,24.7,105223,,,Juan Martin del Potro,R,198.0,ARG,26.4,6-4 7-6(7),3,R128,117.0,13.0,7.0,71.0,35.0,32.0,20.0,11.0,5.0,6.0,6.0,7.0,73.0,39.0,29.0,18.0,11.0,1.0,3.0,60.0,800.0,616.0,45.0
2016-0499,Delray Beach,Hard,32,A,20160215,299,105023,,,Sam Querrey,R,198.0,USA,28.3,105223,,WC,Juan Martin del Potro,R,198.0,ARG,27.3,7-5 7-5,3,SF,80.0,10.0,1.0,57.0,34.0,30.0,18.0,12.0,0.0,0.0,5.0,1.0,61.0,43.0,34.0,10.0,12.0,1.0,3.0,61.0,785.0,1042.0,10.0
2016-M006,Indian Wells Masters,Hard,128,M,20160307,264,104607,6.0,,Tomas Berdych,R,196.0,CZE,30.4,105223,,WC,Juan Martin del Potro,R,198.0,ARG,27.4,7-6(4) 6-2,3,R64,105.0,2.0,2.0,68.0,35.0,31.0,18.0,10.0,7.0,7.0,7.0,3.0,77.0,51.0,35.0,11.0,10.0,8.0,10.0,7.0,3900.0,420.0,100.0
2016-M007,Miami Masters,Hard,128,M,20160321,261,104547,,LL,Horacio Zeballos,L,188.0,ARG,30.8,105223,,PR,Juan Martin del Potro,R,198.0,ARG,27.4,6-4 6-4,3,R64,81.0,6.0,0.0,49.0,38.0,32.0,8.0,10.0,0.0,0.0,8.0,2.0,55.0,34.0,24.0,13.0,10.0,0.0,2.0,112.0,540.0,366.0,125.0
2016-0308,Munich,Clay,32,A,20160425,295,104259,4.0,,Philipp Kohlschreiber,R,178.0,GER,32.5,105223,,WC,Juan Martin del Potro,R,198.0,ARG,27.5,6-4 6-1,3,QF,80.0,3.0,0.0,56.0,36.0,23.0,15.0,8.0,2.0,2.0,2.0,0.0,58.0,41.0,24.0,7.0,9.0,2.0,6.0,27.0,1420.0,337.0,140.0
2016-M021,Madrid Masters,Clay,64,M,20160502,275,106058,,,Jack Sock,R,185.0,USA,23.6,105223,,PR,Juan Martin del Potro,R,198.0,ARG,27.6,6-4 7-6(2),3,R32,96.0,5.0,4.0,74.0,50.0,42.0,11.0,11.0,2.0,2.0,5.0,0.0,69.0,47.0,39.0,7.0,11.0,2.0,3.0,26.0,1425.0,274.0,185.0
2016-0321,Stuttgart,Grass,32,A,20160606,298,104259,7.0,,Philipp Kohlschreiber,R,178.0,GER,32.6,105223,,WC,Juan Martin del Potro,R,198.0,ARG,27.7,6-3 6-4,3,SF,75.0,9.0,2.0,53.0,29.0,27.0,12.0,9.0,1.0,1.0,6.0,1.0,60.0,40.0,27.0,10.0,10.0,6.0,9.0,26.0,1450.0,223.0,230.0
2016-0311,Queen's Club,Grass,32,A,20160613,273,104545,7.0,,John Isner,R,206.0,USA,31.1,105223,,PR,Juan Martin del Potro,R,198.0,ARG,27.7,7-6(2) 6-4,3,R32,105.0,25.0,2.0,77.0,59.0,47.0,8.0,11.0,6.0,6.0,5.0,2.0,65.0,44.0,34.0,10.0,11.0,0.0,1.0,17.0,2100.0,166.0,320.0
2016-540,Wimbledon,Grass,128,G,20160627,207,106298,32.0,,Lucas Pouille,R,185.0,FRA,22.3,105223,,,Juan Martin del Potro,R,198.0,ARG,27.7,6-7(4) 7-6(6) 7-5 6-1,5,R32,167.0,18.0,2.0,146.0,85.0,68.0,35.0,22.0,10.0,12.0,7.0,1.0,125.0,81.0,56.0,28.0,21.0,2.0,7.0,30.0,1311.0,165.0,320.0
2016-O16,Rio Olympics,Hard,64,A,20160808,162,104918,2.0,,Andy Murray,R,190.0,GBR,29.2,105223,,,Juan Martin del Potro,R,198.0,ARG,27.8,7-5 4-6 6-2 7-5 ,5,F,242.0,10.0,6.0,126.0,64.0,46.0,30.0,21.0,6.0,12.0,3.0,2.0,143.0,103.0,64.0,14.0,21.0,14.0,23.0,2.0,10065.0,141.0,410.0
2016-560,US Open,Hard,128,G,20160829,222,104527,3.0,,Stan Wawrinka,R,183.0,SUI,31.4,105223,,,Juan Martin del Potro,R,198.0,ARG,27.9,7-6(5) 4-6 6-3 6-2,5,QF,192.0,10.0,0.0,118.0,67.0,51.0,33.0,20.0,4.0,6.0,3.0,8.0,122.0,71.0,54.0,26.0,19.0,6.0,10.0,3.0,4980.0,142.0,410.0
2017-0499,Delray Beach,Hard,32,A,20170220,299,105683,1.0,,Milos Raonic,R,196.0,CAN,26.1,105223,7.0,,Juan Martin del Potro,R,198.0,ARG,28.4,6-3 7-6(6),3,SF,106.0,17.0,2.0,68.0,42.0,35.0,14.0,11.0,0.0,1.0,4.0,0.0,76.0,47.0,31.0,15.0,10.0,5.0,7.0,4.0,4930.0,42.0,1020.0
2017-M006,Indian Wells Masters,Hard,128,M,20170306,270,104925,2.0,,Novak Djokovic,R,188.0,SRB,29.7,105223,31.0,,Juan Martin del Potro,R,198.0,ARG,28.4,7-5 4-6 6-1,3,R32,137.0,4.0,1.0,87.0,56.0,41.0,18.0,15.0,1.0,4.0,13.0,3.0,91.0,62.0,41.0,10.0,14.0,8.0,13.0,2.0,9825.0,35.0,1155.0
2017-7290,Estoril,Clay,32,A,20170501,290,105992,,,Ryan Harrison,R,183.0,USA,24.9,105223,5.0,,Juan Martin del Potro,R,198.0,ARG,28.6,W/O,3,R16,,,,,,,,,,,,,,,,,,,,52.0,893.0,33.0,1150.0
2017-M009,Rome Masters,Clay,64,M,20170515,294,104925,2.0,,Novak Djokovic,R,188.0,SRB,29.9,105223,,,Juan Martin del Potro,R,198.0,ARG,28.6,6-1 6-4,3,QF,,4.0,1.0,61.0,39.0,27.0,13.0,9.0,4.0,5.0,4.0,1.0,46.0,35.0,22.0,4.0,8.0,1.0,5.0,2.0,6845.0,34.0,1125.0
2017-7694,Lyon,Clay,32,A,20170522,292,105671,,Q,Gastao Elias,R,178.0,POR,26.4,105223,6.0,,Juan Martin del Potro,R,198.0,ARG,28.6,7-6(0) 6-4,3,R16,112.0,6.0,2.0,83.0,42.0,28.0,23.0,11.0,7.0,9.0,3.0,3.0,76.0,51.0,31.0,12.0,11.0,5.0,8.0,125.0,455.0,30.0,1305.0
2017-520,Roland Garros,Clay,128,G,20170529,196,104918,1.0,,Andy Murray,R,190.0,GBR,30.0,105223,29.0,,Juan Martin del Potro,R,198.0,ARG,28.6,7-6(8) 7-5 6-0,5,R32,173.0,5.0,3.0,102.0,58.0,40.0,27.0,15.0,7.0,9.0,6.0,4.0,108.0,66.0,43.0,14.0,15.0,11.0,17.0,1.0,10370.0,30.0,1325.0
2017-540,Wimbledon,Grass,128,G,20170703,194,105208,,,Ernests Gulbis,R,190.0,LAT,28.8,105223,29.0,,Juan Martin del Potro,R,198.0,ARG,28.7,6-4 6-4 7-6(3),5,R64,173.0,25.0,5.0,100.0,60.0,49.0,23.0,16.0,2.0,3.0,7.0,2.0,112.0,69.0,48.0,24.0,16.0,7.0,10.0,589.0,50.0,32.0,1325.0
2017-0421,Canada Masters,Hard,64,M,20170807,284,133430,,WC,Denis Shapovalov,L,185.0,CAN,18.3,105223,,,Juan Martin del Potro,R,198.0,ARG,28.8,6-3 7-6(4),3,R32,103.0,11.0,7.0,77.0,42.0,30.0,19.0,11.0,3.0,6.0,7.0,6.0,70.0,44.0,30.0,8.0,10.0,5.0,9.0,143.0,394.0,31.0,1325.0
2017-M024,Cincinnati Masters,Hard,64,M,20170814,287,105777,7.0,,Grigor Dimitrov,R,188.0,BUL,26.2,105223,,,Juan Martin del Potro,R,198.0,ARG,28.8,6-3 7-5,3,R16,99.0,9.0,5.0,72.0,48.0,35.0,13.0,11.0,4.0,5.0,6.0,2.0,61.0,29.0,21.0,15.0,10.0,3.0,6.0,11.0,3070.0,30.0,1370.0
2017-560,US Open,Hard,128,G,20170828,224,104745,1.0,,Rafael Nadal,L,185.0,ESP,31.2,105223,24.0,,Juan Martin del Potro,R,198.0,ARG,28.9,4-6 6-0 6-3 6-2,5,SF,150.0,5.0,2.0,90.0,65.0,50.0,18.0,17.0,1.0,2.0,7.0,4.0,95.0,63.0,45.0,9.0,16.0,7.0,13.0,1.0,7645.0,28.0,1460.0
2017-M015,Beijing,Hard,32,A,20171002,291,105777,3.0,,Grigor Dimitrov,R,188.0,BUL,26.3,105223,,WC,Juan Martin del Potro,R,198.0,ARG,29.0,7-6(6) 7-5,3,R16,120.0,4.0,4.0,87.0,57.0,42.0,14.0,12.0,5.0,7.0,6.0,4.0,75.0,41.0,30.0,16.0,12.0,1.0,4.0,8.0,3575.0,24.0,1820.0
2017-0352,Paris Masters,Hard,64,M,20171030,296,104545,9.0,,John Isner,R,206.0,USA,32.5,105223,13.0,,Juan Martin del Potro,R,198.0,ARG,29.1,6-4 6-7(5) 6-4,3,QF,130.0,15.0,4.0,87.0,60.0,51.0,18.0,16.0,0.0,0.0,10.0,2.0,90.0,66.0,55.0,12.0,16.0,0.0,2.0,14.0,2505.0,17.0,2435.0
2018-580,Australian Open,Hard,128,G,20180115,314,104607,19.0,,Tomas Berdych,R,196.0,CZE,32.3,105223,12.0,,Juan Martin del Potro,R,198.0,ARG,29.3,6-3 6-3 6-2,5,R32,136.0,20.0,5.0,94.0,56.0,43.0,16.0,13.0,7.0,9.0,7.0,3.0,86.0,52.0,32.0,8.0,13.0,11.0,18.0,20.0,2050.0,10.0,2725.0
2018-0499,Delray Beach,Hard,32,A,20180219,286,126207,,WC,Frances Tiafoe,R,188.0,USA,20.0,105223,2.0,,Juan Martin del Potro,R,198.0,ARG,29.4,7-6(6) 4-6 7-5,3,R16,146.0,17.0,4.0,124.0,90.0,63.0,17.0,17.0,14.0,16.0,13.0,3.0,111.0,76.0,51.0,22.0,17.0,6.0,8.0,91.0,614.0,10.0,2815.0
2018-M007,Miami Masters,Hard,128,M,20180319,298,104545,14.0,,John Isner,R,206.0,USA,32.8,105223,5.0,,Juan Martin del Potro,R,198.0,ARG,29.4,6-1 7-6(2),3,SF,83.0,13.0,1.0,55.0,35.0,29.0,15.0,10.0,0.0,0.0,4.0,3.0,61.0,30.0,21.0,17.0,9.0,1.0,3.0,17.0,2170.0,6.0,4155.0
2018-M009,Rome Masters,Clay,64,M,20180514,287,105676,9.0,,David Goffin,R,180.0,BEL,27.4,105223,5.0,,Juan Martin del Potro,R,198.0,ARG,29.6,6-2 4-5 RET,3,R16,105.0,6.0,4.0,67.0,44.0,29.0,10.0,8.0,6.0,8.0,6.0,0.0,77.0,60.0,32.0,8.0,9.0,6.0,10.0,10.0,2930.0,6.0,4540.0
2018-540,Wimbledon,Grass,128,G,20180702,223,104745,2.0,,Rafael Nadal,L,185.0,ESP,32.0,105223,5.0,,Juan Martin del Potro,R,198.0,ARG,29.7,7-5 6-7(7) 4-6 6-4 6-4,5,QF,288.0,3.0,5.0,166.0,116.0,86.0,31.0,28.0,5.0,7.0,33.0,7.0,175.0,111.0,86.0,29.0,27.0,6.0,10.0,1.0,8770.0,4.0,5080.0
2018-7480,Los Cabos,Hard,32,A,20180730,300,104926,2.0,,Fabio Fognini,R,178.0,ITA,31.1,105223,1.0,,Juan Martin del Potro,R,198.0,ARG,29.8,6-4 6-2,3,F,79.0,2.0,4.0,55.0,27.0,21.0,16.0,9.0,2.0,3.0,5.0,3.0,53.0,32.0,23.0,6.0,9.0,0.0,4.0,15.0,2030.0,4.0,5395.0
2018-M024,Cincinnati Masters,Hard,64,M,20180813,295,105676,11.0,,David Goffin,R,180.0,BEL,27.6,105223,4.0,,Juan Martin del Potro,R,198.0,ARG,29.8,7-6(5) 7-6(4),3,QF,120.0,6.0,2.0,92.0,56.0,42.0,19.0,12.0,7.0,8.0,9.0,2.0,75.0,48.0,37.0,15.0,12.0,1.0,2.0,11.0,3085.0,3.0,5410.0
2018-5014,Shanghai Masters,Hard,64,M,20181008,291,106432,13.0,,Borna Coric,R,188.0,CRO,21.8,105223,3.0,,Juan Martin del Potro,R,198.0,ARG,30.0,7-5 0-0 RET,3,R16,68.0,5.0,1.0,40.0,28.0,19.0,8.0,6.0,0.0,0.0,3.0,0.0,41.0,29.0,19.0,7.0,6.0,0.0,1.0,19.0,1815.0,4.0,6130.0
2019-0499,Delray Beach,Hard,32,A,20190218,297,111456,,,Mackenzie Mcdonald,R,178.0,USA,23.8,105223,1.0,,Juan Martin del Potro,R,198.0,ARG,30.4,6-4 3-6 7-6(5),3,QF,138.0,9.0,4.0,95.0,49.0,40.0,27.0,15.0,2.0,3.0,16.0,5.0,100.0,59.0,48.0,20.0,16.0,2.0,3.0,84.0,673.0,4.0,5060.0
2019-M009,Rome Masters,Clay,64,M,20190513,297,104925,1.0,,Novak Djokovic,R,188.0,SRB,31.9,105223,7.0,,Juan Martin del Potro,R,198.0,ARG,30.6,4-6 7-6(6) 6-4,3,QF,181.0,6.0,3.0,99.0,67.0,45.0,23.0,16.0,5.0,7.0,12.0,1.0,114.0,77.0,55.0,18.0,16.0,9.0,11.0,1.0,12115.0,9.0,3145.0
2019-520,Roland Garros,Clay,128,G,20190527,1404,111575,10.0,,Karen Khachanov,R,198.0,RUS,23.0,105223,8.0,,Juan Martin del Potro,R,198.0,ARG,30.6,7-5 6-3 3-6 6-3,5,R16,189.0,6.0,4.0,128.0,75.0,56.0,29.0,20.0,7.0,9.0,11.0,7.0,131.0,87.0,62.0,16.0,19.0,9.0,13.0,11.0,2800.0,9.0,3235.0
2019-0311,Queen's Club,Grass,32,A,20190617,291,103852,,WC,Feliciano Lopez,L,188.0,ESP,37.7,105223,3.0,,Juan Martin del Potro,R,198.0,ARG,30.7,W/O,3,R16,,,,,,,,,,,,,,,,,,,,113.0,507.0,12.0,2695.0
